rfq_id,target_package,canonical_configuration_id,ground_truth_configuration_id,package_context,record_type,generation_method,evidence_level,source_frequency,nearest_real_distance,num_changed_characteristics,evidence_score,mandatory_total,mandatory_satisfied,mandatory_violations,preferred_total,preferred_satisfied,preferred_differences,unmentioned_features,mandatory_valid,mandatory_preferred_valid,source_frequency_score,real_proximity_score,low_change_score,observed_configuration_score,evidence_score_normalized,synthetic_engineer_utility,tie_break_jitter,synthetic_engineer_score,preference_label_provenance,preference_generation_method,is_ground_truth_configuration,engineer_rank,candidate_count,is_synthetic_engineer_choice,pairwise_comparison_count
RFQ731-002295,X731,CFG731_b5f8987a85e1ce9a,CFG731_48332037deb06db4,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,5,5,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.849624060150376,1.02104e-07,0.849624162254376,SYNTHETIC,synthetic_engineer_v1,False,4,10,False,6
RFQ731-002295,X731,CFG731_48332037deb06db4,CFG731_48332037deb06db4,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.7,9,9,0,5,5,0,5,True,True,0.0,0.5,0.5,0.0,0.8841911764705883,0.4844717492260062,4.94417e-07,0.48447224364300623,SYNTHETIC,synthetic_engineer_v1,True,5,10,False,5
RFQ731-002295,X731,CFG731_7ffc09802c7b60bf,CFG731_48332037deb06db4,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,5,5,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,9.58529e-07,0.4177447665785356,SYNTHETIC,synthetic_engineer_v1,False,6,10,False,4
RFQ731-002295,X731,CFG731_8c429238b2628537,CFG731_48332037deb06db4,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,5,5,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,6.92104e-07,0.4177445001535356,SYNTHETIC,synthetic_engineer_v1,False,7,10,False,3
RFQ731-002295,X731,CFG731_3df9fddf845f3508,CFG731_48332037deb06db4,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,5,5,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,4.79738e-07,0.4177442877875356,SYNTHETIC,synthetic_engineer_v1,False,8,10,False,2
RFQ731-002295,X731,CFG731_65da22cd215fbcf6,CFG731_48332037deb06db4,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,5,5,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,1.35345e-07,0.4177439433945356,SYNTHETIC,synthetic_engineer_v1,False,9,10,False,1
RFQ731-002295,X731,CFG731_ebca481dc92d4982,CFG731_48332037deb06db4,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,49.8,9,9,0,5,5,0,5,True,True,0.0,0.0,0.0,0.0,0.0772058823529411,0.2287732198142415,2.3942e-08,0.2287732437562415,SYNTHETIC,synthetic_engineer_v1,False,10,10,False,0
RFQ731-002296,X731,CFG731_bbcb665ced67f8c3,CFG731_39083521b1413e72,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.849624060150376,3.91642e-07,0.849624451792376,SYNTHETIC,synthetic_engineer_v1,False,1,6,True,5
RFQ731-002296,X731,CFG731_672458a8e716cdf8,CFG731_39083521b1413e72,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.849624060150376,3.56954e-07,0.849624417104376,SYNTHETIC,synthetic_engineer_v1,False,2,6,False,4
RFQ731-002296,X731,CFG731_331927b265de3c55,CFG731_39083521b1413e72,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.849624060150376,3.53921e-07,0.8496244140713759,SYNTHETIC,synthetic_engineer_v1,False,3,6,False,3
RFQ731-002296,X731,CFG731_b8b11650a048baf7,CFG731_39083521b1413e72,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,4,4,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.849624060150376,1.32559e-07,0.849624192709376,SYNTHETIC,synthetic_engineer_v1,False,4,6,False,2
RFQ731-002296,X731,CFG731_39083521b1413e72,CFG731_39083521b1413e72,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.1,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.395220588235294,0.36057469040247675,8.03252e-07,0.3605754936544768,SYNTHETIC,synthetic_engineer_v1,True,5,6,False,1
RFQ731-002296,X731,CFG731_b628b65d59261136,CFG731_39083521b1413e72,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.1,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.395220588235294,0.36057469040247675,8.1111e-08,0.3605747715134768,SYNTHETIC,synthetic_engineer_v1,False,6,6,False,0
RFQ731-002297,F731TE,CFG731_090330aa38b8e80b,CFG731_090330aa38b8e80b,F731TE,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.6,6,6,0,7,7,0,6,True,True,0.0,0.5,0.0,0.0,0.29411764705882354,0.3346749226006192,3.06198e-07,0.3346752287986192,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-002298,X731,CFG731_a6d4830ed3aa2681,CFG731_d4a9fe62acefba0d,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,5.12181e-07,0.9368426174441579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-002298,X731,CFG731_d4a9fe62acefba0d,CFG731_d4a9fe62acefba0d,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,10,10,0,5,5,0,4,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,0.3684597523219814,6.76518e-07,0.3684604288399814,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-002299,X731,CFG731_83f956404d04e6cd,CFG731_83f956404d04e6cd,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,13,13,0,4,4,0,2,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8969924812030076,6.21487e-07,0.8969931026900075,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-002300,G731CA,CFG731_c7ca2f069d01e42d,CFG731_afa90db347a19822,G731CA,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,7,7,0,5,5,0,7,True,True,0.14285714285714285,1.0,1.0,1.0,1.0,0.8037593984962406,9.66439e-07,0.8037603649352406,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-002300,G731CA,CFG731_afa90db347a19822,CFG731_afa90db347a19822,G731CA,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.6,7,7,0,5,5,0,7,True,True,0.0,0.5,0.0,0.0,0.29411764705882354,0.3188854489164087,3.82788e-07,0.3188858317044087,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-002301,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_4d6c56202edf3f41,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,9.94825e-07,0.9210536264039474,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-002301,G731ST-HT,CFG731_eb70dc35972dc4b7,CFG731_4d6c56202edf3f41,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,8.85308e-07,0.8781963740298045,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-002301,G731ST-HT,CFG731_4d6c56202edf3f41,CFG731_4d6c56202edf3f41,G731ST-HT,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,0.48539086687306504,8.96916e-07,0.48539176378906507,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-002301,G731ST-HT,CFG731_143205a81a2e7efc,CFG731_4d6c56202edf3f41,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,9.56867e-07,0.4177447649165356,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-002302,G731ST-HT,CFG731_cc9ac35e4d9a1854,CFG731_348f97ec6945fbf8,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,6,6,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,1.27366e-07,0.9368422326291579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-002302,G731ST-HT,CFG731_348f97ec6945fbf8,CFG731_348f97ec6945fbf8,G731ST-HT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,6,6,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4335332817337461,8.19889e-07,0.43353410162274614,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-002303,G731ST-HT,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,G731ST-HT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,5,5,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,1.09623e-07,0.9526316885703684,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-002304,X731,CFG731_7308ee8503151ef3,CFG731_27caf5a2443603ad,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,4,4,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,3.08329e-07,0.8654138421635865,SYNTHETIC,synthetic_engineer_v1,False,1,3,True,2
RFQ731-002304,X731,CFG731_f18a3ccbf3550dd1,CFG731_27caf5a2443603ad,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,11,11,0,4,4,0,4,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3794891640866873,8.37943e-07,0.3794900020296873,SYNTHETIC,synthetic_engineer_v1,False,2,3,False,1
RFQ731-002304,X731,CFG731_27caf5a2443603ad,CFG731_27caf5a2443603ad,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,11,11,0,4,4,0,4,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.2511803405572755,1.61531e-07,0.2511805020882755,SYNTHETIC,synthetic_engineer_v1,True,3,3,False,0
RFQ731-002305,G731ST-LT,CFG731_e0009be417f51ccd,CFG731_e0009be417f51ccd,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,5,5,0,3,True,True,1.0,1.0,1.0,1.0,1.0,0.9526315789473684,1.47729e-07,0.9526317266763684,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-002306,X731,CFG731_bbcb665ced67f8c3,CFG731_5f5f37f4d005417e,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,3,3,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8654135338345865,9.00156e-07,0.8654144339905865,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-002306,X731,CFG731_5f5f37f4d005417e,CFG731_5f5f37f4d005417e,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,12,12,0,3,3,0,4,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3794891640866873,5.39263e-07,0.3794897033496873,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-002307,F731WD_SINGLECHANNEL,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,F731WD_SingleChannel,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,12,12,0,1,1,0,6,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,0.4712558049535604,4.81984e-07,0.4712562869375604,SYNTHETIC,synthetic_engineer_v1,True,1,1,True,0
RFQ731-002308,X731,CFG731_62d0f0f6bab9bdcb,CFG731_7b9680fed3d10056,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,7,7,0,6,6,0,6,True,True,1.0,1.0,1.0,1.0,1.0,0.9052631578947369,7.96998e-07,0.9052639548927369,SYNTHETIC,synthetic_engineer_v1,False,1,8,True,7
RFQ731-002308,X731,CFG731_337790e6bbcf15f4,CFG731_7b9680fed3d10056,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,7,7,0,6,6,0,6,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8624060150375941,4.02703e-07,0.862406417740594,SYNTHETIC,synthetic_engineer_v1,False,2,8,False,6
RFQ731-002308,X731,CFG731_631dadb7c0c7adf5,CFG731_7b9680fed3d10056,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,7,7,0,6,6,0,6,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,0.469233746130031,9.54188e-07,0.469234700318031,SYNTHETIC,synthetic_engineer_v1,False,3,8,False,5
RFQ731-002308,X731,CFG731_de32c30417f0baf1,CFG731_7b9680fed3d10056,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,7,7,0,6,6,0,6,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,0.469233746130031,2.9999e-08,0.469233776129031,SYNTHETIC,synthetic_engineer_v1,False,4,8,False,4
RFQ731-002308,X731,CFG731_ee2238f976bbbb50,CFG731_7b9680fed3d10056,x731,DERIVED,TWO_CHARACTERISTIC,STRONG,0,1,2,70.0,7,7,0,6,6,0,6,True,True,0.0,0.5,0.0,0.0,0.44852941176470584,0.35011609907120744,9.1815e-07,0.3501170172212074,SYNTHETIC,synthetic_engineer_v1,False,5,8,False,3
RFQ731-002308,X731,CFG731_2322a268d0a898f9,CFG731_7b9680fed3d10056,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,7,7,0,6,6,0,6,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.3398219814241486,7.37659e-07,0.3398227190831486,SYNTHETIC,synthetic_engineer_v1,False,6,8,False,2
RFQ731-002308,X731,CFG731_34e092c266a308aa,CFG731_7b9680fed3d10056,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,7,7,0,6,6,0,6,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.3398219814241486,4.7122e-08,0.3398220285461486,SYNTHETIC,synthetic_engineer_v1,False,7,8,False,1
RFQ731-002308,X731,CFG731_7b9680fed3d10056,CFG731_7b9680fed3d10056,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,7,7,0,6,6,0,6,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,0.22254256965944272,3.47492e-07,0.22254291715144273,SYNTHETIC,synthetic_engineer_v1,True,8,8,False,0
RFQ731-002309,X731,CFG731_5dd42015f6f61801,CFG731_5c624ef6fa2b6510,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,4,4,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,2.08507e-07,0.9368423137701579,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-002309,X731,CFG731_775c3458f44938c0,CFG731_5c624ef6fa2b6510,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,4,4,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,4.1297e-07,0.8939853753760151,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-002309,X731,CFG731_5c624ef6fa2b6510,CFG731_5c624ef6fa2b6510,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,11,11,0,4,4,0,4,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,0.5011803405572756,2.08016e-07,0.5011805485732755,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-002309,X731,CFG731_7ffc09802c7b60bf,CFG731_5c624ef6fa2b6510,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,4,4,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4335332817337461,9.9205e-07,0.4335342737837461,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-002310,X731,CFG731_516629085c122a4e,CFG731_175dfbf580a50b51,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,8.42631e-07,0.9210534742099473,SYNTHETIC,synthetic_engineer_v1,False,1,6,True,5
RFQ731-002310,X731,CFG731_219ac3d01befd6d1,CFG731_175dfbf580a50b51,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,3.49217e-07,0.9210529807959473,SYNTHETIC,synthetic_engineer_v1,False,2,6,False,4
RFQ731-002310,X731,CFG731_fe9a409c6b2ba9cc,CFG731_175dfbf580a50b51,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,8.91809e-07,0.4177446998585356,SYNTHETIC,synthetic_engineer_v1,False,3,6,False,3
RFQ731-002310,X731,CFG731_7eb5b2d6a16dd3a3,CFG731_175dfbf580a50b51,x731,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,2.17002e-07,0.4177440250515356,SYNTHETIC,synthetic_engineer_v1,False,4,6,False,2
RFQ731-002310,X731,CFG731_4f6232b68baf7970,CFG731_175dfbf580a50b51,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,0.35340557275541795,9.09429e-07,0.35340648218441795,SYNTHETIC,synthetic_engineer_v1,False,5,6,False,1
RFQ731-002310,X731,CFG731_175dfbf580a50b51,CFG731_175dfbf580a50b51,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,49.8,11,11,0,3,3,0,5,True,True,0.0,0.0,0.0,0.0,0.0772058823529411,0.2287732198142415,3.3558e-08,0.2287732533722415,SYNTHETIC,synthetic_engineer_v1,True,6,6,False,0
RFQ731-002311,X731,CFG731_5e61ce3b60d15e11,CFG731_038da5d3a7dc468b,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,5,5,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,8.49896e-07,0.9210534814749474,SYNTHETIC,synthetic_engineer_v1,False,1,7,True,6
RFQ731-002311,X731,CFG731_de6efef3a5b620bb,CFG731_038da5d3a7dc468b,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,9,9,0,5,5,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,6.40896e-07,0.8781961296178046,SYNTHETIC,synthetic_engineer_v1,False,2,7,False,5
RFQ731-002311,X731,CFG731_ee15b881a6032908,CFG731_038da5d3a7dc468b,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,9,9,0,5,5,0,5,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,0.4831849845201239,3.96297e-07,0.48318538081712387,SYNTHETIC,synthetic_engineer_v1,False,3,7,False,4
RFQ731-002311,X731,CFG731_23a1ed9427c6dc1f,CFG731_038da5d3a7dc468b,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.0,9,9,0,5,5,0,5,True,True,0.0,0.5,0.0,0.0,0.39338235294117646,0.360390866873065,1.20492e-07,0.360390987365065,SYNTHETIC,synthetic_engineer_v1,False,4,7,False,3
RFQ731-002311,X731,CFG731_d6304b0cfae9a548,CFG731_038da5d3a7dc468b,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,9,9,0,5,5,0,5,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.3556114551083591,9.99247e-07,0.3556124543553591,SYNTHETIC,synthetic_engineer_v1,False,5,7,False,2
RFQ731-002311,X731,CFG731_ddd41799d9a9d735,CFG731_038da5d3a7dc468b,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,9,9,0,5,5,0,5,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.23539086687306504,6.5101e-07,0.23539151788306503,SYNTHETIC,synthetic_engineer_v1,False,6,7,False,1
RFQ731-002311,X731,CFG731_038da5d3a7dc468b,CFG731_038da5d3a7dc468b,x731,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,9,9,0,5,5,0,5,True,True,0.0,0.0,0.0,0.0,0.14338235294117643,0.23539086687306504,6.19544e-07,0.23539148641706503,SYNTHETIC,synthetic_engineer_v1,True,7,7,False,0
RFQ731-002312,X731,CFG731_60f3aae8ede70fe0,CFG731_d3256527bf7fe65c,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,4,4,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,9.5583e-08,0.9368422008461579,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-002312,X731,CFG731_7f60255816247683,CFG731_d3256527bf7fe65c,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,4,4,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,4.2434e-07,0.8939853867460151,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-002312,X731,CFG731_d3256527bf7fe65c,CFG731_d3256527bf7fe65c,x731,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,11,11,0,4,4,0,4,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,0.500812693498452,4.32846e-07,0.5008131263444521,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-002312,X731,CFG731_1cfadf20495f86bf,CFG731_d3256527bf7fe65c,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,11,11,0,4,4,0,4,True,True,0.0,0.5,0.0,0.0,0.34558823529411775,0.37140092879256964,8.4096e-07,0.37140176975256967,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-002313,X731,CFG731_2be17a56b0589fd1,CFG731_353333bad447dbef,x731,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,0.9368421052631579,3.92819e-07,0.9368424980821579,SYNTHETIC,synthetic_engineer_v1,False,1,2,True,1
RFQ731-002313,X731,CFG731_353333bad447dbef,CFG731_353333bad447dbef,x731,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,5,5,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8939849624060151,7.83566e-07,0.8939857459720151,SYNTHETIC,synthetic_engineer_v1,True,2,2,False,0
RFQ731-002314,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_6e088ee30195b6c4,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,0.9210526315789473,1.81905e-07,0.9210528134839473,SYNTHETIC,synthetic_engineer_v1,False,1,4,True,3
RFQ731-002314,G731ST-LT,CFG731_a57ffd88d58eb498,CFG731_6e088ee30195b6c4,G731ST-LT,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,0.8781954887218045,2.95935e-07,0.8781957846568045,SYNTHETIC,synthetic_engineer_v1,False,2,4,False,2
RFQ731-002314,G731ST-LT,CFG731_6e088ee30195b6c4,CFG731_6e088ee30195b6c4,G731ST-LT,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,0.48539086687306504,5.41567e-07,0.48539140844006506,SYNTHETIC,synthetic_engineer_v1,True,3,4,False,1
RFQ731-002314,G731ST-LT,CFG731_ae2e4cfccaff4f50,CFG731_6e088ee30195b6c4,G731ST-LT,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,0.4177438080495356,6.68231e-07,0.41774447628053557,SYNTHETIC,synthetic_engineer_v1,False,4,4,False,0
RFQ731-002315,X731,CFG731_0fbee36816b7af98,CFG731_52ce549ff41a9332,x731,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,3,3,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,0.8338345864661655,2.47215e-07,0.8338348336811655,SYNTHETIC,synthetic_engineer_v1,False,1,10,True,9
RFQ731-002315,X731,CFG731_c353dea77be13566,CFG731_52ce549ff41a9332,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,69.2,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.4338235294117647,0.34864551083591333,8.7223e-08,0.3486455980589133,SYNTHETIC,synthetic_engineer_v1,False,2,10,False,8
RFQ731-002315,X731,CFG731_f1355b6f00fd7f67,CFG731_52ce549ff41a9332,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,69.2,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.4338235294117647,0.34864551083591333,8.713e-08,0.3486455979659133,SYNTHETIC,synthetic_engineer_v1,False,3,10,False,7
RFQ731-002315,X731,CFG731_52ce549ff41a9332,CFG731_52ce549ff41a9332,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,69.0,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.4301470588235294,0.3482778637770898,2.83877e-07,0.3482781476540898,SYNTHETIC,synthetic_engineer_v1,True,4,10,False,6
RFQ731-002315,X731,CFG731_2e57977cf2dd500a,CFG731_52ce549ff41a9332,x731,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.42647058823529405,0.3479102167182663,7.85677e-07,0.3479110023952663,SYNTHETIC,synthetic_engineer_v1,False,5,10,False,5
