rfq_id,rank,canonical_configuration_id,package_context,score,matches,contradictions,coverage,is_ground_truth
RFQ731-002662,7,CFG731_6526112621a9ee97,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-002662,8,CFG731_241d60e6ef5278be,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-002662,9,CFG731_27caf5a2443603ad,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-002662,10,CFG731_8a7a801f91254eeb,x731,45.733333333333334,13,1,0.8666666666666667,False
RFQ731-002663,1,CFG731_3b2a32abbf148ca1,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,2,CFG731_219ac3d01befd6d1,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,3,CFG731_6f8c15548921e4c2,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,4,CFG731_a5c5e0f40e3e1125,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,5,CFG731_7c35d25e0c12df82,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,6,CFG731_ef8d7fa6d580061e,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,7,CFG731_241d60e6ef5278be,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,8,CFG731_927f189839c665ae,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,9,CFG731_9e4fccece4d272d3,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002663,10,CFG731_7630270d2245c283,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002664,1,CFG731_6f8c15548921e4c2,x731,48.0,12,0,1.0,False
RFQ731-002664,2,CFG731_9e4fccece4d272d3,x731,48.0,12,0,1.0,False
RFQ731-002664,3,CFG731_70a71b60723e910d,x731,48.0,12,0,1.0,False
RFQ731-002664,4,CFG731_e8d4d37dfb814e2d,x731,48.0,12,0,1.0,False
RFQ731-002664,5,CFG731_962b6fcde3072947,x731,48.0,12,0,1.0,False
RFQ731-002664,6,CFG731_a41a2d2cef1a675f,x731,48.0,12,0,1.0,False
RFQ731-002664,7,CFG731_e5e722b510c96bb7,x731,48.0,12,0,1.0,False
RFQ731-002664,8,CFG731_ef980c35ed5ff3e4,x731,48.0,12,0,1.0,False
RFQ731-002664,9,CFG731_da02526d254e2e35,x731,48.0,12,0,1.0,False
RFQ731-002664,10,CFG731_b4987f1c95e91d0d,x731,48.0,12,0,1.0,False
RFQ731-002665,1,CFG731_b4987f1c95e91d0d,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,2,CFG731_24a2c6ef94654845,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,3,CFG731_fb1ab4b34e9c8a75,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,4,CFG731_5d42a8deb0fcb3d7,x731,54.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,5,CFG731_70b38ab75d3ca724,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,6,CFG731_efc9d6b915117e15,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,7,CFG731_da02526d254e2e35,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,8,CFG731_32b1041fd68aac23,x731,53.86666666666667,14,0,0.9333333333333333,False
RFQ731-002665,9,CFG731_4ed713e2b6c74ca8,x731,51.733333333333334,13,0,0.8666666666666667,False
RFQ731-002665,10,CFG731_509cb555eca833a1,x731,51.733333333333334,13,0,0.8666666666666667,False
RFQ731-002666,1,CFG731_54559f782190a122,F731TE,32.46666666666667,11,2,0.7333333333333333,False
RFQ731-002666,2,CFG731_5164655533c6a8d0,F731TE,26.466666666666665,11,3,0.7333333333333333,True
RFQ731-002666,3,CFG731_07fb816f7dc25bc8,F731TE,22.333333333333332,10,3,0.6666666666666666,False
RFQ731-002666,4,CFG731_3794187f0a0c3133,F731TE,22.333333333333332,10,3,0.6666666666666666,False
RFQ731-002666,5,CFG731_1962af6277da6f54,F731TE,22.333333333333332,10,3,0.6666666666666666,False
RFQ731-002666,6,CFG731_31d150421c4341a3,F731TE,18.2,9,3,0.6,False
RFQ731-002666,7,CFG731_344778a042931752,F731TE,18.2,9,3,0.6,False
RFQ731-002666,8,CFG731_6886c948a9d1ec0c,F731TE,16.333333333333332,10,4,0.6666666666666666,False
RFQ731-002666,9,CFG731_28454766bbc80cb9,F731TE,16.333333333333332,10,4,0.6666666666666666,False
RFQ731-002666,10,CFG731_090330aa38b8e80b,F731TE,16.333333333333332,10,4,0.6666666666666666,False
RFQ731-002667,1,CFG731_cf4bb519cec0df2f,x731,56.875,15,0,0.9375,True
RFQ731-002667,2,CFG731_7f60255816247683,x731,56.875,15,0,0.9375,False
RFQ731-002667,3,CFG731_60f3aae8ede70fe0,x731,56.875,15,0,0.9375,False
RFQ731-002667,4,CFG731_e80085d86d0bbfa9,x731,56.875,15,0,0.9375,False
RFQ731-002667,5,CFG731_1f978c234895178c,x731,55.875,15,0,0.9375,False
RFQ731-002667,6,CFG731_f87794e7a98d0b11,x731,55.875,15,0,0.9375,False
RFQ731-002667,7,CFG731_6e096e946540ab4e,x731,55.875,15,0,0.9375,False
RFQ731-002667,8,CFG731_ac8195f5cce7d089,x731,55.875,15,0,0.9375,False
RFQ731-002667,9,CFG731_579057193c092394,x731,53.75,14,0,0.875,False
RFQ731-002667,10,CFG731_3c119308d8305ad4,x731,53.75,14,0,0.875,False
RFQ731-002668,1,CFG731_219ac3d01befd6d1,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,2,CFG731_c7c53fc5541f1dc1,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,3,CFG731_516629085c122a4e,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,4,CFG731_efc9d6b915117e15,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,5,CFG731_da02526d254e2e35,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,6,CFG731_b4987f1c95e91d0d,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,7,CFG731_f1614000023c2800,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,8,CFG731_1e692ee109597ef2,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,9,CFG731_4f6232b68baf7970,x731,49.86666666666667,14,1,0.9333333333333333,False
RFQ731-002668,10,CFG731_3d79b5ed69541acc,x731,49.86666666666667,14,1,0.9333333333333333,True
RFQ731-002669,1,CFG731_0fdf5c36c9c41e69,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,False
RFQ731-002669,2,CFG731_166343048c227f3c,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,False
RFQ731-002669,3,CFG731_10085782ed0991cf,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,False
RFQ731-002669,4,CFG731_395f3e5588a2c3c0,G731ST-LT,45.857142857142854,13,1,0.9285714285714286,False
RFQ731-002669,5,CFG731_5183e80259db3dc7,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002669,6,CFG731_c563d973b2fc136b,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,True
RFQ731-002669,7,CFG731_9b48d8977da96686,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002669,8,CFG731_364810dcd7f32a0c,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002669,9,CFG731_32b4b1ec4513af66,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002669,10,CFG731_3ebdd541d6efe614,G731ST-LT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002670,1,CFG731_6b36d25fda044bf5,x731,56.0,14,0,1.0,False
RFQ731-002670,2,CFG731_f87794e7a98d0b11,x731,56.0,14,0,1.0,False
RFQ731-002670,3,CFG731_dca3d8725270dd93,x731,56.0,14,0,1.0,False
RFQ731-002670,4,CFG731_6e096e946540ab4e,x731,56.0,14,0,1.0,False
RFQ731-002670,5,CFG731_aef6446574fba0ea,x731,56.0,14,0,1.0,False
RFQ731-002670,6,CFG731_962b6fcde3072947,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-002670,7,CFG731_30afbdc3788648cc,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-002670,8,CFG731_f693af423cd0a85a,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-002670,9,CFG731_aacf790c5259123d,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-002670,10,CFG731_ac52d4fe291699dc,x731,52.857142857142854,13,0,0.9285714285714286,False
RFQ731-002671,1,CFG731_3c119308d8305ad4,x731,53.0,13,0,1.0,False
RFQ731-002671,2,CFG731_cf4bb519cec0df2f,x731,53.0,13,0,1.0,False
RFQ731-002671,3,CFG731_7f60255816247683,x731,53.0,13,0,1.0,False
RFQ731-002671,4,CFG731_ad672c682712eda8,x731,53.0,13,0,1.0,False
RFQ731-002671,5,CFG731_a4e34b496fb393e8,x731,53.0,13,0,1.0,False
RFQ731-002671,6,CFG731_b4f65e97f91c3587,x731,53.0,13,0,1.0,False
RFQ731-002671,7,CFG731_8f5c90133a157a3c,x731,53.0,13,0,1.0,True
RFQ731-002671,8,CFG731_60f3aae8ede70fe0,x731,53.0,13,0,1.0,False
RFQ731-002671,9,CFG731_39890affe81b5eb5,x731,53.0,13,0,1.0,False
RFQ731-002671,10,CFG731_e80085d86d0bbfa9,x731,53.0,13,0,1.0,False
RFQ731-002672,1,CFG731_0fdf5c36c9c41e69,G731ST-LT,46.857142857142854,13,1,0.9285714285714286,False
RFQ731-002672,2,CFG731_166343048c227f3c,G731ST-LT,46.857142857142854,13,1,0.9285714285714286,False
RFQ731-002672,3,CFG731_10085782ed0991cf,G731ST-LT,46.857142857142854,13,1,0.9285714285714286,False
RFQ731-002672,4,CFG731_395f3e5588a2c3c0,G731ST-LT,46.857142857142854,13,1,0.9285714285714286,True
RFQ731-002672,5,CFG731_32b4b1ec4513af66,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002672,6,CFG731_3ebdd541d6efe614,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002672,7,CFG731_986bac7252cc57eb,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002672,8,CFG731_f6ea64d2965a329a,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002672,9,CFG731_10ddc0a4eaffecd3,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002672,10,CFG731_506e2373a4fc4c97,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002673,1,CFG731_0738cd529389f266,G731CA,38.46666666666667,11,1,0.7333333333333333,False
RFQ731-002673,2,CFG731_55e37d2b9d20276c,G731CA,38.46666666666667,11,1,0.7333333333333333,False
RFQ731-002673,3,CFG731_c4b74e40f4a24125,G731CA,38.46666666666667,11,1,0.7333333333333333,False
RFQ731-002673,4,CFG731_4af82641f975d9aa,G731CA,34.333333333333336,10,1,0.6666666666666666,False
RFQ731-002673,5,CFG731_48d7cdb31a45af93,G731CA,34.333333333333336,10,1,0.6666666666666666,False
RFQ731-002673,6,CFG731_19f7d73d8e42e7bd,G731CA,34.333333333333336,10,1,0.6666666666666666,False
RFQ731-002673,7,CFG731_3781457447e45e13,G731CA,34.333333333333336,10,1,0.6666666666666666,False
RFQ731-002673,8,CFG731_04d132f563cdece8,G731CA,34.333333333333336,10,1,0.6666666666666666,False
RFQ731-002673,9,CFG731_757fbd3e8915b462,G731CA,32.46666666666667,11,2,0.7333333333333333,False
RFQ731-002673,10,CFG731_19ec976991ce75a9,G731CA,32.46666666666667,11,2,0.7333333333333333,True
RFQ731-002674,1,CFG731_32b4b1ec4513af66,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,2,CFG731_3ebdd541d6efe614,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,3,CFG731_0fdf5c36c9c41e69,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,4,CFG731_455da2f832a6b66d,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,5,CFG731_986bac7252cc57eb,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,6,CFG731_0e146b48e4ed8b98,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,7,CFG731_166343048c227f3c,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,8,CFG731_996314000fcfec4b,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,9,CFG731_d5af433b36265df1,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002674,10,CFG731_77dd17c48f15826c,G731ST-LT,42.714285714285715,12,1,0.8571428571428571,False
RFQ731-002675,1,CFG731_e7ac403b81e86f8f,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002675,2,CFG731_ef8d68b6d278bfec,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002675,3,CFG731_8b18ac1c34209d63,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002675,4,CFG731_7b2f69a7ca55041b,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002675,5,CFG731_f2765a45b3166d3a,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002675,6,CFG731_ec5204cc79b506a7,G731ST-HT,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002675,7,CFG731_8216f56c8f1b8479,G731ST-HT,47.714285714285715,12,0,0.8571428571428571,False
RFQ731-002675,8,CFG731_f9cbe189d57c95a1,G731ST-HT,47.714285714285715,12,0,0.8571428571428571,False
RFQ731-002675,9,CFG731_f2a296f2bedae0e8,G731ST-HT,47.714285714285715,12,0,0.8571428571428571,False
RFQ731-002675,10,CFG731_6649a4899673b05e,G731ST-HT,47.714285714285715,12,0,0.8571428571428571,False
RFQ731-002676,1,CFG731_3b2a32abbf148ca1,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,2,CFG731_219ac3d01befd6d1,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,3,CFG731_6b2b46dd281009ce,x731,37.833333333333336,11,1,0.9166666666666666,True
RFQ731-002676,4,CFG731_6f8c15548921e4c2,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,5,CFG731_ce4c7976fe8fc47b,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,6,CFG731_a5c5e0f40e3e1125,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,7,CFG731_7c35d25e0c12df82,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,8,CFG731_3611bb1fba248e38,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,9,CFG731_6b36d25fda044bf5,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002676,10,CFG731_9e4fccece4d272d3,x731,37.833333333333336,11,1,0.9166666666666666,False
RFQ731-002677,1,CFG731_a4339f07d181d686,x731,51.76470588235294,15,1,0.8823529411764706,False
RFQ731-002677,2,CFG731_0db950a4979d2c52,x731,51.76470588235294,15,1,0.8823529411764706,False
RFQ731-002677,3,CFG731_fa6b5a7df55858c0,x731,51.76470588235294,15,1,0.8823529411764706,True
RFQ731-002677,4,CFG731_5e61ce3b60d15e11,x731,50.76470588235294,15,1,0.8823529411764706,False
RFQ731-002677,5,CFG731_8216171cc39f78aa,x731,50.76470588235294,15,1,0.8823529411764706,False
RFQ731-002677,6,CFG731_36d7686aca1200ae,x731,48.64705882352941,14,1,0.8235294117647058,False
RFQ731-002677,7,CFG731_258498329a834b05,x731,48.64705882352941,14,1,0.8235294117647058,False
RFQ731-002677,8,CFG731_f430d8ebe4134533,x731,48.64705882352941,14,1,0.8235294117647058,False
RFQ731-002677,9,CFG731_e1a359096a360a7b,x731,48.64705882352941,14,1,0.8235294117647058,False
RFQ731-002677,10,CFG731_aa082226d44cd876,x731,48.64705882352941,14,1,0.8235294117647058,False
RFQ731-002678,1,CFG731_c39096767a7ae083,x731,61.0,15,0,1.0,False
RFQ731-002678,2,CFG731_a9a1b4f80067a4f8,x731,61.0,15,0,1.0,False
RFQ731-002678,3,CFG731_1a94d4f54519245f,x731,61.0,15,0,1.0,False
RFQ731-002678,4,CFG731_9d34457cb8c133dc,x731,61.0,15,0,1.0,False
RFQ731-002678,5,CFG731_747411fe70ba8e8d,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-002678,6,CFG731_91e51485b56960b2,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-002678,7,CFG731_618cb6c1c21feda4,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-002678,8,CFG731_2e0e24cbfe1ca19b,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-002678,9,CFG731_5191b7dfd5137ba1,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-002678,10,CFG731_352cbd30ecacb8ee,x731,56.86666666666667,14,0,0.9333333333333333,False
RFQ731-002679,1,CFG731_5d88e63d941ec6fd,x731,55.0,14,0,1.0,False
RFQ731-002679,2,CFG731_b4987f1c95e91d0d,x731,55.0,14,0,1.0,False
RFQ731-002679,3,CFG731_8d9f29ebcd8f04bd,x731,55.0,14,0,1.0,False
RFQ731-002679,4,CFG731_24a2c6ef94654845,x731,55.0,14,0,1.0,False
RFQ731-002679,5,CFG731_440f9c9b032b7d0a,x731,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002679,6,CFG731_aa8c30a4f1baca2e,x731,51.857142857142854,13,0,0.9285714285714286,True
RFQ731-002679,7,CFG731_80409e6aafce9221,x731,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002679,8,CFG731_b65b306a03ca71c9,x731,51.857142857142854,13,0,0.9285714285714286,False
RFQ731-002679,9,CFG731_140a9819128d92da,x731,50.857142857142854,13,0,0.9285714285714286,False
RFQ731-002679,10,CFG731_357a7724550c556f,x731,50.857142857142854,13,0,0.9285714285714286,False
RFQ731-002680,1,CFG731_467283c67651467d,x731,59.875,15,0,0.9375,True
RFQ731-002680,2,CFG731_d19bd87a4eba7364,x731,59.875,15,0,0.9375,False
RFQ731-002680,3,CFG731_92d4ed621aef46c2,x731,55.75,14,0,0.875,False
RFQ731-002680,4,CFG731_db973a859433ebba,x731,55.75,14,0,0.875,False
RFQ731-002680,5,CFG731_6e27958dc8215006,x731,55.75,14,0,0.875,False
RFQ731-002680,6,CFG731_a7fd3c4085853f13,x731,55.75,14,0,0.875,False
RFQ731-002680,7,CFG731_04d60387371e1885,x731,52.875,15,1,0.9375,False
RFQ731-002680,8,CFG731_1af3f9470bd904d5,x731,52.875,15,1,0.9375,False
RFQ731-002680,9,CFG731_c9f7a6e9a165e99d,x731,51.625,13,0,0.8125,False
RFQ731-002680,10,CFG731_58ed6f9d3568afba,x731,51.625,13,0,0.8125,False
RFQ731-002681,1,CFG731_819cb4e76943eca6,F731WD_DualChannel,44.833333333333336,11,0,0.9166666666666666,False
RFQ731-002681,2,CFG731_37e3938c6089bb2d,F731WD_DualChannel,44.833333333333336,11,0,0.9166666666666666,True
RFQ731-002681,3,CFG731_c37386a371e13fa8,F731WD_DualChannel,40.666666666666664,10,0,0.8333333333333334,False
RFQ731-002681,4,CFG731_d135404efcd6265d,F731WD_DualChannel,40.666666666666664,10,0,0.8333333333333334,False
RFQ731-002681,5,CFG731_cd1c2b236ffda331,F731WD_DualChannel,34.666666666666664,10,1,0.8333333333333334,False
RFQ731-002681,6,CFG731_8281908b452128f3,F731WD_DualChannel,34.666666666666664,10,1,0.8333333333333334,False
RFQ731-002681,7,CFG731_35ed22cad11f9a11,F731WD_DualChannel,34.666666666666664,10,1,0.8333333333333334,False
RFQ731-002681,8,CFG731_2688c6c5fd11ba8e,F731WD_DualChannel,34.666666666666664,10,1,0.8333333333333334,False
RFQ731-002681,9,CFG731_c0f6f70a47ed04ba,F731WD_DualChannel,30.5,9,1,0.75,False
RFQ731-002681,10,CFG731_166dd118cf42e953,F731WD_DualChannel,30.5,9,1,0.75,False
RFQ731-002682,1,CFG731_a9f22ebc14287e5d,F731PW,38.833333333333336,11,1,0.9166666666666666,False
RFQ731-002682,2,CFG731_7785b2914ebb6eaf,F731PW,38.833333333333336,11,1,0.9166666666666666,True
RFQ731-002682,3,CFG731_0781a0fecc8f46d5,F731PW,34.666666666666664,10,1,0.8333333333333334,False
RFQ731-002682,4,CFG731_ef211cb97feaddc8,F731PW,34.666666666666664,10,1,0.8333333333333334,False
RFQ731-002682,5,CFG731_7fea22051dcc86b6,F731PW,28.666666666666668,10,2,0.8333333333333334,False
RFQ731-002682,6,CFG731_0d8116f4900c6919,F731PW,28.666666666666668,10,2,0.8333333333333334,False
RFQ731-002682,7,CFG731_5995fa9fd5d1242f,F731PW,28.666666666666668,10,2,0.8333333333333334,False
RFQ731-002682,8,CFG731_92efd7a3c43da152,F731PW,24.5,9,2,0.75,False
RFQ731-002682,9,CFG731_b265e25b7baf721d,F731PW,24.5,9,2,0.75,False
RFQ731-002682,10,CFG731_4b26dfbafad76131,F731PW,24.5,9,2,0.75,False
RFQ731-002683,1,CFG731_7f60255816247683,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,2,CFG731_5dd42015f6f61801,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,3,CFG731_60f3aae8ede70fe0,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,4,CFG731_39890affe81b5eb5,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,5,CFG731_775c3458f44938c0,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,6,CFG731_b92916814fce7b8e,x731,54.76470588235294,15,1,0.8823529411764706,True
RFQ731-002683,7,CFG731_447ecefb64ae83c3,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,8,CFG731_a6849487313f00ac,x731,54.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,9,CFG731_620cb319c2b7c332,x731,53.76470588235294,15,1,0.8823529411764706,False
RFQ731-002683,10,CFG731_3b2a32abbf148ca1,x731,53.76470588235294,15,1,0.8823529411764706,False
RFQ731-002684,1,CFG731_ef8d68b6d278bfec,G731ST-HT,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-002684,2,CFG731_8b18ac1c34209d63,G731ST-HT,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-002684,3,CFG731_076cad91966d4c34,G731ST-HT,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-002684,4,CFG731_36e9436664c2e1e3,G731ST-HT,44.857142857142854,13,1,0.9285714285714286,False
RFQ731-002684,5,CFG731_b3ed2928d6d65710,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002684,6,CFG731_e2d64e127f97296d,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002684,7,CFG731_e7ac403b81e86f8f,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002684,8,CFG731_8c36814d277b2fda,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002684,9,CFG731_7b2f69a7ca55041b,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002684,10,CFG731_831a7150258499af,G731ST-HT,41.714285714285715,12,1,0.8571428571428571,False
RFQ731-002685,1,CFG731_07fb816f7dc25bc8,F731TE,36.0,9,0,1.0,False
RFQ731-002685,2,CFG731_3d8c1bbc0ef4249a,F731TE,36.0,9,0,1.0,False
RFQ731-002685,3,CFG731_f79503cf8f87ea49,F731TE,36.0,9,0,1.0,False
RFQ731-002685,4,CFG731_54559f782190a122,F731TE,26.77777777777778,8,1,0.8888888888888888,False
RFQ731-002685,5,CFG731_3794187f0a0c3133,F731TE,26.77777777777778,8,1,0.8888888888888888,False
RFQ731-002685,6,CFG731_344778a042931752,F731TE,26.77777777777778,8,1,0.8888888888888888,False
RFQ731-002685,7,CFG731_6886c948a9d1ec0c,F731TE,25.77777777777778,8,1,0.8888888888888888,False
RFQ731-002685,8,CFG731_8b8ba7e2341f1295,F731TE,25.77777777777778,8,1,0.8888888888888888,False
RFQ731-002685,9,CFG731_b7c1a02b25610507,F731TE,25.77777777777778,8,1,0.8888888888888888,True
RFQ731-002685,10,CFG731_56ccaebbaa08bd29,F731TE,25.77777777777778,8,1,0.8888888888888888,False
RFQ731-002686,1,CFG731_5ae746dac49a854b,x731,34.714285714285715,12,2,0.8571428571428571,True
RFQ731-002686,2,CFG731_2e57977cf2dd500a,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,3,CFG731_e049618b920d59b6,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,4,CFG731_0fbee36816b7af98,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,5,CFG731_8f470181ad32eeae,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,6,CFG731_17dba025c91c278d,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,7,CFG731_2d0a81ff4ec49480,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,8,CFG731_c353dea77be13566,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,9,CFG731_4eb63c13498ac15e,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002686,10,CFG731_32a4bb12438a37ab,x731,34.714285714285715,12,2,0.8571428571428571,False
RFQ731-002687,1,CFG731_353333bad447dbef,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,2,CFG731_bd51fba2aacb1a3c,x731,40.714285714285715,12,1,0.8571428571428571,True
RFQ731-002687,3,CFG731_fd3397424975992e,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,4,CFG731_c6a3ff6155563d17,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,5,CFG731_e268c539b23ee9e5,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,6,CFG731_8c50542218db5cb0,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,7,CFG731_f7e6eb169c92689f,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,8,CFG731_3662a471d9ce3167,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,9,CFG731_8ade52b2e74d0235,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002687,10,CFG731_b757671ab14f2876,x731,40.714285714285715,12,1,0.8571428571428571,False
RFQ731-002688,1,CFG731_32b4b1ec4513af66,G731ST-LT,48.0,12,0,1.0,False
RFQ731-002688,2,CFG731_e03b41992c837b34,G731ST-LT,48.0,12,0,1.0,False
RFQ731-002688,3,CFG731_996314000fcfec4b,G731ST-LT,48.0,12,0,1.0,False
RFQ731-002688,4,CFG731_1138f8ea5fc95654,G731ST-LT,48.0,12,0,1.0,False
RFQ731-002688,5,CFG731_49cd4cbef1081333,G731ST-LT,43.833333333333336,11,0,0.9166666666666666,False
RFQ731-002688,6,CFG731_3ebdd541d6efe614,G731ST-LT,43.833333333333336,11,0,0.9166666666666666,False
RFQ731-002688,7,CFG731_0fdf5c36c9c41e69,G731ST-LT,43.833333333333336,11,0,0.9166666666666666,False
RFQ731-002688,8,CFG731_ae877a3b18b65d0a,G731ST-LT,43.833333333333336,11,0,0.9166666666666666,False
RFQ731-002688,9,CFG731_455da2f832a6b66d,G731ST-LT,43.833333333333336,11,0,0.9166666666666666,False
