characteristic,internal_value,phrase,occurrence_count,unique_rfqs,mandatory_count,preferred_count,implicit_count,mandatory_rate,preferred_rate,implicit_rate,evidence_score,evidence_level
explosionApproval,A,involving industrial,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving industrial instrumentation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving pipeline,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving pipeline monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving plant utility,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving plant utility measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving process water,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving process water measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving production process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving production process monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving treatment,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving treatment plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,involving treatment plant monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,italy we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,italy we are,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,italy we are requesting,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,italy we are requesting a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,kingdom we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,kingdom we are,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,kingdom we are requesting,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,kingdom we are requesting a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,like an additional,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,like an additional digital,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,like an additional digital signal,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,like operation in a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,like operation in a hazardous,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,line country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,line country t rkiye,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,line country t rkiye our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,manufacturing technologies gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,manufacturing technologies gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,manufacturing technologies gmbh rfq reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement infrastructure upgrade country france,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement infrastructure upgrade country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement infrastructure upgrade country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement infrastructure upgrade country italy,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement system upgrade country france,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement system upgrade country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement system upgrade country netherlands,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement system upgrade country saudi,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement technologies,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement technologies gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement technologies gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement technologies gmbh rfq reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country germany our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country germany we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country india our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country netherlands our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country netherlands we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country spain,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country spain we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country t rkiye,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,measurement upgrade country united kingdom,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,metering system replacement country italy,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,metering system replacement country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country france we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country germany we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country india we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country saudi,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country saudi arabia,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country t rkiye,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country united,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,modernisation project country united kingdom,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,new plant installation country france,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,new plant installation country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,new plant installation country netherlands,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,new plant installation country united,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,new production line country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon automation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon automation systems,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon automation systems ag,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon automation systems ag rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon manufacturing,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon manufacturing technologies,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon manufacturing technologies gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon manufacturing technologies gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon process automation ag,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon process automation ag rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon process automation gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nexon process automation gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nova,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nova measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nova measurement technologies,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nova measurement technologies gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,nova measurement technologies gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,of an upcoming process expansion,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pharmaceutical,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pharmaceutical process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pharmaceutical process monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pharmaceutical process monitoring as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pharmaceutical process monitoring as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pipeline,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,pipeline monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,planning an upgrade involving energy,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,planning an upgrade involving gas,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,planning an upgrade involving industrial,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,planning an upgrade involving pipeline,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,planning an upgrade involving plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,planning an upgrade involving treatment,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant engineering project,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant engineering project as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant engineering project as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country france,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country france our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country germany we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country netherlands,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country netherlands we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country united,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant installation country united arab,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant modernisation project country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant modernisation project country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant modernisation project country saudi,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant modernisation project country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant modernisation project country united,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant process monitoring as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant process monitoring as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant utility measurement as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant utility measurement as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant utility monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant utility monitoring as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,plant utility monitoring as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please consider an additional,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please consider an additional digital,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please consider an alternative,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please consider an alternative power,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide an additional,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide an additional digital,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide an alternative,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide an alternative power,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide an enhanced,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide an enhanced switchable,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide installation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide installation in,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,please provide installation in a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,possible please provide an additional,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,possible please provide an alternative,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,possible please provide an enhanced,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,possible please provide installation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,possible please provide installation in,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,power plant process monitoring as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,power supply as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,power supply as a,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,power supply as a preferred,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision engineering solutions,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision engineering solutions ag,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision engineering solutions ag rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision instrumentation,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision instrumentation gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision instrumentation gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision instrumentation gmbh rfq reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision process engineering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision process engineering fze,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,precision process engineering fze rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process automation project country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process automation project country italy,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process automation project country saudi,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process automation project country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process expansion project country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process expansion project country netherlands,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process instrumentation upgrade country germany,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process instrumentation upgrade country india,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process instrumentation upgrade country netherlands,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process instrumentation upgrade country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process instrumentation upgrade country united,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process water,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,process water measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production line country t,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production line country t rkiye,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production process monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production utility,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production utility monitoring,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production utility monitoring as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,production utility monitoring as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project as,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project as part,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project as part of,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project as part of an,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country france we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country france we are,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country italy,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country italy our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country italy our team,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country netherlands,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country netherlands we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country netherlands we are,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country t rkiye our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country t rkiye we,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country united,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country united kingdom,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,project country united kingdom our,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an additional,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an additional digital,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an additional digital signal,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an alternative,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an alternative power,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an alternative power supply,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an enhanced,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an enhanced switchable,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,provide an enhanced switchable current-output,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum industrial,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum industrial services,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum industrial services gmbh,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum industrial services gmbh rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum manufacturing,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum manufacturing technologies,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum manufacturing technologies fze,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,quantum manufacturing technologies fze rfq,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000168,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000168 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000168 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000168 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000186,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000186 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000186 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000186 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000200,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000200 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000200 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000200 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000342,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000342 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000342 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000342 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000432,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000432 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000432 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000432 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000664,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000664 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000664 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000664 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000670,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000670 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000670 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000670 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000708,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000708 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000708 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000708 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000784,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000784 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000784 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000784 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000917,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000917 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000917 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000917 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000958,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000958 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000958 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000958 customer reference plant,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000976,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000976 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000976 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-000976 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001026,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001026 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001026 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001026 customer reference metering,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001181,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001181 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001181 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001181 customer reference process,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001278,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001278 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001278 customer reference,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001278 customer reference measurement,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001348,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
explosionApproval,A,reference rfq731-001348 customer,1,1,1,0,1,1.0,0.0,1.0,2.0,RARE
