characteristic,phrase,occurrence_count,unique_rfqs,internal_value_count,value_variants,characteristic_evidence_score,evidence_level
explosionApproval,rfq731-001331 customer reference metering system,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001348,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001348 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001348 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001348 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001348 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001351,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001351 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001351 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001351 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001351 customer reference process instrumentation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001388,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001388 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001388 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001388 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001388 customer reference process automation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001424,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001424 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001424 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001424 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001424 customer reference process automation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001447,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001447 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001447 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001447 customer reference new,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001447 customer reference new plant,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001456,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001456 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001456 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001456 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001456 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001535,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001535 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001535 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001535 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001535 customer reference measurement infrastructure,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001556,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001556 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001556 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001556 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001556 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001590,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001590 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001590 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001590 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001590 customer reference new plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001607,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001607 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001607 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001607 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001607 customer reference new plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001617,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001617 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001617 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001617 customer reference measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001617 customer reference measurement infrastructure,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001643,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001643 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001643 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001643 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001643 customer reference process instrumentation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001690,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001690 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001690 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001690 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001690 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001704,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001704 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001704 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001704 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001704 customer reference measurement infrastructure,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001718,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001718 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001718 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001718 customer reference new,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001718 customer reference new plant,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001720,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001720 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001720 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001720 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001720 customer reference new production,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001766,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001766 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001766 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001766 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001766 customer reference measurement system,1,1,1,F,0.5,RARE
explosionApproval,rfq731-001814,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001814 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001814 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001814 customer reference metering,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001814 customer reference metering system,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001830,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001830 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001830 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001830 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001830 customer reference process instrumentation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001907,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001907 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001907 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001907 customer reference plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001907 customer reference plant modernisation,1,1,1,N,0.5,RARE
explosionApproval,rfq731-001920,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001920 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001920 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001920 customer reference plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-001920 customer reference plant modernisation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002008,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002008 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002008 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002008 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002008 customer reference process expansion,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002046,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002046 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002046 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002046 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002046 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002166,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002166 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002166 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002166 customer reference plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002166 customer reference plant modernisation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002224,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002224 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002224 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002224 customer reference metering,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002224 customer reference metering system,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002235,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002235 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002235 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002235 customer reference measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002235 customer reference measurement infrastructure,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002237,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002237 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002237 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002237 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002237 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002244,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002244 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002244 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002244 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002244 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002256,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002256 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002256 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002256 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002256 customer reference measurement system,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002338,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002338 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002338 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002338 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002338 customer reference measurement infrastructure,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002341,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002341 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002341 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002341 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002341 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002353,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002353 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002353 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002353 customer reference new,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002353 customer reference new production,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002388,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002388 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002388 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002388 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002388 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002397,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002397 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002397 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002397 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002397 customer reference new production,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002420,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002420 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002420 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002420 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002420 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002439,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002439 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002439 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002439 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002439 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002462,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002462 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002462 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002462 customer reference measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002462 customer reference measurement system,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002468,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002468 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002468 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002468 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002468 customer reference process automation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002483,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002483 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002483 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002483 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002483 customer reference measurement infrastructure,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002488,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002488 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002488 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002488 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002488 customer reference new production,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002516,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002516 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002516 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002516 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002516 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002561,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002561 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002561 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002561 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002561 customer reference new plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002573,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002573 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002573 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002573 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002573 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002620,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002620 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002620 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002620 customer reference plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002620 customer reference plant modernisation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002650,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002650 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002650 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002650 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002650 customer reference process automation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-002669,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002669 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002669 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002669 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002669 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002671,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002671 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002671 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002671 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002671 customer reference process automation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002691,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002691 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002691 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002691 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002691 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002778,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002778 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002778 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002778 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002778 customer reference new plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002810,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002810 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002810 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002810 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002810 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002822,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002822 customer,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002822 customer reference,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002822 customer reference new,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002822 customer reference new plant,1,1,1,N,0.5,RARE
explosionApproval,rfq731-002843,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002843 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002843 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002843 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002843 customer reference new production,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002869,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002869 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002869 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002869 customer reference measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002869 customer reference measurement system,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002971,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002971 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002971 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002971 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002971 customer reference process automation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002991,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002991 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002991 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002991 customer reference metering,1,1,1,A,0.5,RARE
explosionApproval,rfq731-002991 customer reference metering system,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003032,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003032 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003032 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003032 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003032 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003042,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003042 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003042 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003042 customer reference measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003042 customer reference measurement infrastructure,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003076,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003076 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003076 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003076 customer reference metering,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003076 customer reference metering system,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003097,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003097 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003097 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003097 customer reference measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003097 customer reference measurement infrastructure,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003098,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003098 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003098 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003098 customer reference metering,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003098 customer reference metering system,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003115,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003115 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003115 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003115 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003115 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003142,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003142 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003142 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003142 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003142 customer reference process automation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003165,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003165 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003165 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003165 customer reference metering,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003165 customer reference metering system,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003197,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003197 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003197 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003197 customer reference measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003197 customer reference measurement infrastructure,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003218,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003218 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003218 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003218 customer reference process,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003218 customer reference process instrumentation,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003348,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003348 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003348 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003348 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003348 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003439,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003439 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003439 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003439 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003439 customer reference process expansion,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003465,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003465 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003465 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003465 customer reference utility,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003465 customer reference utility measurement,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003477,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003477 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003477 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003477 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003477 customer reference new production,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003495,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003495 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003495 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003495 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003495 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003519,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003519 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003519 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003519 customer reference new,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003519 customer reference new plant,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003564,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003564 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003564 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003564 customer reference new,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003564 customer reference new plant,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003614,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003614 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003614 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003614 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003614 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003658,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003658 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003658 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003658 customer reference new,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003658 customer reference new plant,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003701,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003701 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003701 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003701 customer reference process,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003701 customer reference process instrumentation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003716,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003716 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003716 customer reference,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003716 customer reference utility,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003716 customer reference utility measurement,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003742,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003742 customer,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003742 customer reference,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003742 customer reference plant,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003742 customer reference plant modernisation,1,1,1,F,0.5,RARE
explosionApproval,rfq731-003755,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003755 customer,1,1,1,A,0.5,RARE
explosionApproval,rfq731-003755 customer reference,1,1,1,A,0.5,RARE
