rfq_id,true_rank,target_package,recommended_configuration_id,recommended_package,recommended_score,mode,package_aware
RFQ731-000995,28,x731,CFG731_747411fe70ba8e8d,x731,27.168169027163575,V8_EXTRACTED,True
RFQ731-000996,20,x731,CFG731_a6d4830ed3aa2681,x731,33.482147358493336,V8_EXTRACTED,True
RFQ731-000997,23,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,36.7393368685732,V8_EXTRACTED,True
RFQ731-000998,22,x731,CFG731_219ac3d01befd6d1,x731,29.408954344323455,V8_EXTRACTED,True
RFQ731-001000,80,G731ST-HT,CFG731_076cad91966d4c34,G731ST-HT,40.11742946967174,V8_EXTRACTED,True
RFQ731-001001,21,x731,CFG731_c39096767a7ae083,x731,37.78939543924378,V8_EXTRACTED,True
RFQ731-001003,83,F731PW,CFG731_a9f22ebc14287e5d,F731PW,17.796510422919198,V8_EXTRACTED,True
RFQ731-001005,137,x731,CFG731_2e57977cf2dd500a,x731,35.30034888311174,V8_EXTRACTED,True
RFQ731-001008,12,x731,CFG731_efc9d6b915117e15,x731,33.01533558591167,V8_EXTRACTED,True
RFQ731-001010,123,x731,CFG731_6526112621a9ee97,x731,31.471082233763312,V8_EXTRACTED,True
RFQ731-001011,142,x731,CFG731_3b2a32abbf148ca1,x731,29.722056403306276,V8_EXTRACTED,True
RFQ731-001012,21,G731ST-HT,CFG731_7b2f69a7ca55041b,G731ST-HT,27.242862221392173,V8_EXTRACTED,True
RFQ731-001016,70,G731ST-LT,CFG731_e03b41992c837b34,G731ST-LT,32.007273953431806,V8_EXTRACTED,True
RFQ731-001017,17,x731,CFG731_c1d02f1d1235ec05,x731,13.515937403037643,V8_EXTRACTED,True
RFQ731-001021,59,x731,CFG731_31aa13473958d7d3,x731,34.882731606918654,V8_EXTRACTED,True
RFQ731-001025,18,G731ST-LT,CFG731_ae2e4cfccaff4f50,G731ST-LT,37.31219733561855,V8_EXTRACTED,True
RFQ731-001026,14,x731,CFG731_5e61ce3b60d15e11,x731,28.548024129459108,V8_EXTRACTED,True
RFQ731-001027,41,F731PW,CFG731_a9f22ebc14287e5d,F731PW,20.704643366938885,V8_EXTRACTED,True
RFQ731-001028,22,x731,CFG731_844c64c49c2e5514,x731,41.82528619644672,V8_EXTRACTED,True
RFQ731-001029,110,x731,CFG731_28ac43a93658ad6b,x731,28.667440506478016,V8_EXTRACTED,True
RFQ731-001030,12,G731ST-LT,CFG731_e0009be417f51ccd,G731ST-LT,35.08368553003099,V8_EXTRACTED,True
RFQ731-001033,256,x731,CFG731_782638eae748ba9a,x731,13.322503773818063,V8_EXTRACTED,True
RFQ731-001034,19,x731,CFG731_3611bb1fba248e38,x731,27.889465309038137,V8_EXTRACTED,True
RFQ731-001036,12,x731,CFG731_3b2a32abbf148ca1,x731,29.14955804052074,V8_EXTRACTED,True
RFQ731-001037,29,x731,CFG731_2d0a81ff4ec49480,x731,19.526563889787468,V8_EXTRACTED,True
RFQ731-001038,52,x731,CFG731_3b2a32abbf148ca1,x731,32.0782772568284,V8_EXTRACTED,True
RFQ731-001039,86,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,31.181741464864462,V8_EXTRACTED,True
RFQ731-001040,104,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,28.863823971274385,V8_EXTRACTED,True
RFQ731-001041,321,x731,CFG731_70b38ab75d3ca724,x731,29.496128909587988,V8_EXTRACTED,True
RFQ731-001043,75,x731,CFG731_28ac43a93658ad6b,x731,30.85506994097301,V8_EXTRACTED,True
RFQ731-001048,36,G731ST-HT,CFG731_fcc72e9951376cf3,G731ST-HT,37.50622637117711,V8_EXTRACTED,True
RFQ731-001050,13,F731TE,CFG731_54559f782190a122,F731TE,43.71133256312329,V8_EXTRACTED,True
RFQ731-001051,38,x731,CFG731_620cb319c2b7c332,x731,33.27050792769474,V8_EXTRACTED,True
RFQ731-001053,64,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,30.04947918605082,V8_EXTRACTED,True
RFQ731-001058,33,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,34.52362182678131,V8_EXTRACTED,True
RFQ731-001060,31,x731,CFG731_32b1041fd68aac23,x731,37.29553464608334,V8_EXTRACTED,True
RFQ731-001062,11,x731,CFG731_2be17a56b0589fd1,x731,39.3395724005444,V8_EXTRACTED,True
RFQ731-001063,23,x731,CFG731_482678d927834b42,x731,31.993010066311506,V8_EXTRACTED,True
RFQ731-001065,11,x731,CFG731_b7e96d5717c40fd6,x731,39.29634885849592,V8_EXTRACTED,True
RFQ731-001066,120,x731,CFG731_1f978c234895178c,x731,44.31534699615209,V8_EXTRACTED,True
RFQ731-001067,79,x731,CFG731_3b2a32abbf148ca1,x731,25.300328511449052,V8_EXTRACTED,True
RFQ731-001069,32,x731,CFG731_1f978c234895178c,x731,41.22180720060233,V8_EXTRACTED,True
RFQ731-001071,39,x731,CFG731_219ac3d01befd6d1,x731,30.35721278374341,V8_EXTRACTED,True
RFQ731-001072,23,x731,CFG731_83f956404d04e6cd,x731,18.218728654134175,V8_EXTRACTED,True
RFQ731-001075,30,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,29.011974896076417,V8_EXTRACTED,True
RFQ731-001076,20,x731,CFG731_844c64c49c2e5514,x731,40.214671296909835,V8_EXTRACTED,True
RFQ731-001078,100,x731,CFG731_5aad423ad5989441,x731,17.542972208952094,V8_EXTRACTED,True
RFQ731-001080,12,x731,CFG731_2e57977cf2dd500a,x731,37.934025459147165,V8_EXTRACTED,True
RFQ731-001081,12,x731,CFG731_28ac43a93658ad6b,x731,23.21714327417424,V8_EXTRACTED,True
RFQ731-001082,17,x731,CFG731_aa082226d44cd876,x731,40.27975558933624,V8_EXTRACTED,True
RFQ731-001087,48,x731,CFG731_1f978c234895178c,x731,37.003615730984485,V8_EXTRACTED,True
RFQ731-001088,17,G731ST-HT,CFG731_4de012f7232f644d,G731ST-HT,33.11484458944853,V8_EXTRACTED,True
RFQ731-001089,18,x731,CFG731_0fbee36816b7af98,x731,29.260269313107123,V8_EXTRACTED,True
RFQ731-001090,21,x731,CFG731_021f4647ad1035b8,x731,40.12836557158225,V8_EXTRACTED,True
RFQ731-001092,32,x731,CFG731_31d0a0df66872bf7,x731,23.954313817377937,V8_EXTRACTED,True
RFQ731-001093,55,x731,CFG731_3b2a32abbf148ca1,x731,36.11052149874877,V8_EXTRACTED,True
RFQ731-001095,37,G731ST-LT,CFG731_4772bedc40328ae2,G731ST-LT,32.238103280977576,V8_EXTRACTED,True
RFQ731-001098,24,G731ST-LT,CFG731_4772bedc40328ae2,G731ST-LT,34.602802300601674,V8_EXTRACTED,True
RFQ731-001099,17,x731,CFG731_073f991a6c9a4683,x731,31.794521456490877,V8_EXTRACTED,True
RFQ731-001102,86,x731,CFG731_0fbee36816b7af98,x731,33.32264062505306,V8_EXTRACTED,True
RFQ731-001104,46,x731,CFG731_620cb319c2b7c332,x731,28.82206124763883,V8_EXTRACTED,True
RFQ731-001105,87,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,35.56639542829638,V8_EXTRACTED,True
RFQ731-001107,359,x731,CFG731_3b2a32abbf148ca1,x731,37.70853567302055,V8_EXTRACTED,True
RFQ731-001111,159,x731,CFG731_2683cf7e09782f5e,x731,37.80267651656099,V8_EXTRACTED,True
RFQ731-001116,34,x731,CFG731_e1c54b5b080fabb2,x731,18.530080895851466,V8_EXTRACTED,True
RFQ731-001117,113,x731,CFG731_1f978c234895178c,x731,39.93777383227712,V8_EXTRACTED,True
RFQ731-001118,19,x731,CFG731_186348c5f967a6f7,x731,28.25984487608914,V8_EXTRACTED,True
RFQ731-001121,413,x731,CFG731_3b2a32abbf148ca1,x731,31.611202731772384,V8_EXTRACTED,True
RFQ731-001122,20,G731ST-LT,CFG731_ef044db10b586894,G731ST-LT,34.29113614445559,V8_EXTRACTED,True
RFQ731-001124,110,x731,CFG731_f030e97d69c5c359,x731,36.016498674386575,V8_EXTRACTED,True
RFQ731-001125,122,x731,CFG731_6b36d25fda044bf5,x731,32.947911168717965,V8_EXTRACTED,True
RFQ731-001127,16,x731,CFG731_3662a471d9ce3167,x731,36.19196422278341,V8_EXTRACTED,True
RFQ731-001129,18,x731,CFG731_357a7724550c556f,x731,36.62460423276424,V8_EXTRACTED,True
RFQ731-001132,39,x731,CFG731_5e61ce3b60d15e11,x731,27.624758920679632,V8_EXTRACTED,True
RFQ731-001133,16,G731ST-LT,CFG731_4772bedc40328ae2,G731ST-LT,36.68320444160062,V8_EXTRACTED,True
RFQ731-001134,220,G731ST-HT,CFG731_e2d64e127f97296d,G731ST-HT,32.690631303640636,V8_EXTRACTED,True
RFQ731-001135,13,x731,CFG731_073f991a6c9a4683,x731,38.6466099665424,V8_EXTRACTED,True
RFQ731-001139,38,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,32.525298884686705,V8_EXTRACTED,True
RFQ731-001141,39,x731,CFG731_219ac3d01befd6d1,x731,30.35721278374341,V8_EXTRACTED,True
RFQ731-001142,101,x731,CFG731_7962ce0b7d875608,x731,34.838860938620456,V8_EXTRACTED,True
RFQ731-001143,852,x731,CFG731_6b36d25fda044bf5,x731,34.92322447550975,V8_EXTRACTED,True
RFQ731-001144,18,F731TE,CFG731_54559f782190a122,F731TE,26.18527767902052,V8_EXTRACTED,True
RFQ731-001146,60,x731,CFG731_e8e7b7513a5c9544,x731,15.635236603471494,V8_EXTRACTED,True
RFQ731-001147,53,G731ST-HT,CFG731_ef8d68b6d278bfec,G731ST-HT,30.962838151931955,V8_EXTRACTED,True
RFQ731-001148,13,x731,CFG731_1f978c234895178c,x731,42.860426073287826,V8_EXTRACTED,True
RFQ731-001149,29,x731,CFG731_d9c736acc178c66d,x731,38.70272121499288,V8_EXTRACTED,True
RFQ731-001150,21,F731PW,CFG731_a9f22ebc14287e5d,F731PW,36.38185942474134,V8_EXTRACTED,True
RFQ731-001154,81,G731CA,CFG731_55e37d2b9d20276c,G731CA,26.881351781600607,V8_EXTRACTED,True
RFQ731-001158,226,x731,CFG731_6f8c15548921e4c2,x731,31.68454653660359,V8_EXTRACTED,True
RFQ731-001160,54,x731,CFG731_8d2c10e2688ee31d,x731,24.58814746601442,V8_EXTRACTED,True
RFQ731-001167,67,x731,CFG731_5e61ce3b60d15e11,x731,26.18697613932951,V8_EXTRACTED,True
RFQ731-001169,13,G731ST-LT,CFG731_175641fe8d1c7f37,G731ST-LT,32.65843165760011,V8_EXTRACTED,True
RFQ731-001170,15,x731,CFG731_6b36d25fda044bf5,x731,42.78939677910477,V8_EXTRACTED,True
RFQ731-001171,13,x731,CFG731_f03dd6d0a112bc66,x731,17.414005022345183,V8_EXTRACTED,True
RFQ731-001174,68,x731,CFG731_31aa13473958d7d3,x731,28.419663703125998,V8_EXTRACTED,True
RFQ731-001175,34,x731,CFG731_8d07e19298d09d34,x731,23.99723021064188,V8_EXTRACTED,True
RFQ731-001177,13,x731,CFG731_618cb6c1c21feda4,x731,39.2873295623065,V8_EXTRACTED,True
RFQ731-001184,43,x731,CFG731_3b2a32abbf148ca1,x731,36.80401590015528,V8_EXTRACTED,True
RFQ731-001185,198,x731,CFG731_70b38ab75d3ca724,x731,32.83269604176455,V8_EXTRACTED,True
RFQ731-001187,31,G731ST-LT,CFG731_4772bedc40328ae2,G731ST-LT,31.643331253270908,V8_EXTRACTED,True
RFQ731-001188,16,x731,CFG731_31aa13473958d7d3,x731,35.842812141421675,V8_EXTRACTED,True
RFQ731-001192,23,G731ST-LT,CFG731_8b6ed3cfa9ed1e59,G731ST-LT,25.047149280679996,V8_EXTRACTED,True
RFQ731-001194,36,x731,CFG731_a6d4830ed3aa2681,x731,17.01661136855389,V8_EXTRACTED,True
RFQ731-001199,34,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,34.401211157873675,V8_EXTRACTED,True
RFQ731-001200,17,x731,CFG731_89772de94df83ba5,x731,28.772527280381194,V8_EXTRACTED,True
RFQ731-001203,26,G731CA,CFG731_0738cd529389f266,G731CA,33.64610345373331,V8_EXTRACTED,True
RFQ731-001207,115,x731,CFG731_3b2a32abbf148ca1,x731,37.981776364698966,V8_EXTRACTED,True
RFQ731-001208,32,x731,CFG731_8a1a8cb1f6a30d3a,x731,19.384734002826825,V8_EXTRACTED,True
RFQ731-001214,270,G731ST-HT,CFG731_b30ceef5c5f902ca,G731ST-HT,29.701619031143956,V8_EXTRACTED,True
RFQ731-001216,55,x731,CFG731_219ac3d01befd6d1,x731,30.476481228114285,V8_EXTRACTED,True
RFQ731-001219,267,x731,CFG731_83f956404d04e6cd,x731,26.21069810472931,V8_EXTRACTED,True
RFQ731-001222,31,G731CA,CFG731_55e37d2b9d20276c,G731CA,38.4394568987265,V8_EXTRACTED,True
RFQ731-001223,73,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,38.18729247450081,V8_EXTRACTED,True
RFQ731-001225,16,x731,CFG731_0fbee36816b7af98,x731,39.81157646389269,V8_EXTRACTED,True
RFQ731-001227,48,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,30.828443898649684,V8_EXTRACTED,True
RFQ731-001228,115,x731,CFG731_073f991a6c9a4683,x731,33.606480612973655,V8_EXTRACTED,True
RFQ731-001229,11,x731,CFG731_27b6b45b43224be7,x731,21.38868166876709,V8_EXTRACTED,True
RFQ731-001230,52,x731,CFG731_94be99d48ade0efb,x731,29.446375648866077,V8_EXTRACTED,True
RFQ731-001234,27,x731,CFG731_33fed5318b1a4f2f,x731,18.616585754384616,V8_EXTRACTED,True
RFQ731-001238,173,x731,CFG731_8d07e19298d09d34,x731,21.89556026577862,V8_EXTRACTED,True
RFQ731-001239,65,x731,CFG731_f1355b6f00fd7f67,x731,27.012548709963625,V8_EXTRACTED,True
RFQ731-001241,14,G731ST-LT,CFG731_175641fe8d1c7f37,G731ST-LT,34.81720083909918,V8_EXTRACTED,True
RFQ731-001242,84,x731,CFG731_f4856d563cc31f77,x731,21.678356034260347,V8_EXTRACTED,True
RFQ731-001243,11,G731ST-HT,CFG731_fcc72e9951376cf3,G731ST-HT,34.17927077872274,V8_EXTRACTED,True
RFQ731-001247,153,x731,CFG731_8d07e19298d09d34,x731,22.69933053468884,V8_EXTRACTED,True
RFQ731-001249,14,G731ST-LT,CFG731_c050936f4a70e2a0,G731ST-LT,23.507499010288043,V8_EXTRACTED,True
RFQ731-001251,53,x731,CFG731_353333bad447dbef,x731,30.850343456307343,V8_EXTRACTED,True
RFQ731-001252,281,x731,CFG731_b1693ef6b18686ac,x731,35.769059435361186,V8_EXTRACTED,True
RFQ731-001256,12,G731ST-LT,CFG731_ae2e4cfccaff4f50,G731ST-LT,30.953327501178272,V8_EXTRACTED,True
RFQ731-001258,152,x731,CFG731_c11c5ee5deff9a1e,x731,26.451827039090567,V8_EXTRACTED,True
RFQ731-001261,79,x731,CFG731_6b36d25fda044bf5,x731,40.932831535627045,V8_EXTRACTED,True
RFQ731-001263,12,x731,CFG731_60f3aae8ede70fe0,x731,38.05187221157348,V8_EXTRACTED,True
RFQ731-001265,42,F731TE,CFG731_31d150421c4341a3,F731TE,12.21333077985001,V8_EXTRACTED,True
RFQ731-001267,13,x731,CFG731_7ffc09802c7b60bf,x731,37.44739386056014,V8_EXTRACTED,True
RFQ731-001268,21,x731,CFG731_219ac3d01befd6d1,x731,34.72566430830241,V8_EXTRACTED,True
RFQ731-001269,16,x731,CFG731_337790e6bbcf15f4,x731,33.994751149054764,V8_EXTRACTED,True
RFQ731-001275,130,G731ST-LT,CFG731_750dd83a06ba43cb,G731ST-LT,27.60009367282826,V8_EXTRACTED,True
RFQ731-001277,33,x731,CFG731_bf7f206c47d2ca18,x731,32.4927321976827,V8_EXTRACTED,True
RFQ731-001278,12,x731,CFG731_8c50542218db5cb0,x731,24.938707936133646,V8_EXTRACTED,True
RFQ731-001279,13,G731ST-LT,CFG731_996314000fcfec4b,G731ST-LT,36.36166611425018,V8_EXTRACTED,True
RFQ731-001285,14,x731,CFG731_9fcbeaf9d5010d3a,x731,33.40270158593703,V8_EXTRACTED,True
RFQ731-001289,29,G731ST-LT,CFG731_7b1edd53e8bbad40,G731ST-LT,29.37928731670759,V8_EXTRACTED,True
RFQ731-001291,223,G731CA,CFG731_b43582909c828d95,G731CA,20.43525982909553,V8_EXTRACTED,True
RFQ731-001294,24,x731,CFG731_219ac3d01befd6d1,x731,31.984925520112167,V8_EXTRACTED,True
RFQ731-001296,57,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,31.609869629688383,V8_EXTRACTED,True
RFQ731-001298,15,x731,CFG731_2e57977cf2dd500a,x731,38.39178914256958,V8_EXTRACTED,True
RFQ731-001299,35,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,34.328663920696556,V8_EXTRACTED,True
RFQ731-001301,20,x731,CFG731_ad0a2fd7350b6cca,x731,36.9687746388681,V8_EXTRACTED,True
RFQ731-001302,37,x731,CFG731_70b38ab75d3ca724,x731,39.07347275714052,V8_EXTRACTED,True
RFQ731-001304,16,x731,CFG731_3ab6d9037260e8b1,x731,30.665725880635797,V8_EXTRACTED,True
RFQ731-001305,75,G731ST-LT,CFG731_49cd4cbef1081333,G731ST-LT,34.28397020303782,V8_EXTRACTED,True
RFQ731-001308,717,x731,CFG731_c11c5ee5deff9a1e,x731,20.167109899511324,V8_EXTRACTED,True
RFQ731-001311,118,G731ST-HT,CFG731_c32627af59ba1526,G731ST-HT,25.83773099725076,V8_EXTRACTED,True
RFQ731-001312,23,x731,CFG731_b4987f1c95e91d0d,x731,32.14836424453784,V8_EXTRACTED,True
RFQ731-001315,121,G731ST-HT,CFG731_ef8d68b6d278bfec,G731ST-HT,36.72164399116538,V8_EXTRACTED,True
RFQ731-001316,21,x731,CFG731_5e61ce3b60d15e11,x731,29.805919276553553,V8_EXTRACTED,True
RFQ731-001317,12,G731ST-LT,CFG731_938851275519b7cb,G731ST-LT,27.690908195693662,V8_EXTRACTED,True
RFQ731-001318,12,x731,CFG731_b7c5e5eddd92ed3a,x731,27.382227294168867,V8_EXTRACTED,True
RFQ731-001319,15,G731ST-LT,CFG731_0fdf5c36c9c41e69,G731ST-LT,36.26364577106894,V8_EXTRACTED,True
RFQ731-001320,94,x731,CFG731_6bdadac99b2f7b39,x731,23.51413308040435,V8_EXTRACTED,True
RFQ731-001321,150,G731ST-LT,CFG731_e03b41992c837b34,G731ST-LT,36.26179747293194,V8_EXTRACTED,True
RFQ731-001323,43,x731,CFG731_6b5f6983490bc595,x731,18.39497464690197,V8_EXTRACTED,True
RFQ731-001329,33,x731,CFG731_d19bd87a4eba7364,x731,39.129328898850225,V8_EXTRACTED,True
RFQ731-001331,272,x731,CFG731_927f189839c665ae,x731,32.02392567501528,V8_EXTRACTED,True
RFQ731-001333,174,x731,CFG731_4346df46838fd57e,x731,22.300659241674367,V8_EXTRACTED,True
RFQ731-001334,79,F731TE,CFG731_54559f782190a122,F731TE,19.57930632819446,V8_EXTRACTED,True
RFQ731-001336,12,x731,CFG731_b4987f1c95e91d0d,x731,34.7962588436622,V8_EXTRACTED,True
RFQ731-001339,228,G731ST-HT,CFG731_e7ac403b81e86f8f,G731ST-HT,33.94972004887718,V8_EXTRACTED,True
RFQ731-001341,172,F731TE,CFG731_07fb816f7dc25bc8,F731TE,29.75388749761032,V8_EXTRACTED,True
RFQ731-001344,35,x731,CFG731_31aa13473958d7d3,x731,24.180914714405045,V8_EXTRACTED,True
RFQ731-001345,241,x731,CFG731_f87794e7a98d0b11,x731,42.20935574325559,V8_EXTRACTED,True
RFQ731-001346,58,G731ST-LT,CFG731_c050936f4a70e2a0,G731ST-LT,31.048046396082906,V8_EXTRACTED,True
RFQ731-001348,86,x731,CFG731_3fe779486d988e69,x731,36.99518905834061,V8_EXTRACTED,True
RFQ731-001351,12,x731,CFG731_1f978c234895178c,x731,41.22180720060233,V8_EXTRACTED,True
RFQ731-001353,41,F731PW,CFG731_a9f22ebc14287e5d,F731PW,21.806155809687848,V8_EXTRACTED,True
RFQ731-001354,47,x731,CFG731_5dd42015f6f61801,x731,30.00107355531354,V8_EXTRACTED,True
RFQ731-001355,47,G731ST-HT,CFG731_6e53621a73b55f2c,G731ST-HT,30.927433926634443,V8_EXTRACTED,True
RFQ731-001356,72,x731,CFG731_6b36d25fda044bf5,x731,32.921575194361324,V8_EXTRACTED,True
RFQ731-001359,48,x731,CFG731_23aa00a5306a83b2,x731,22.11772260158265,V8_EXTRACTED,True
RFQ731-001360,122,x731,CFG731_7c358bf1aa4ea94e,x731,23.229943332057545,V8_EXTRACTED,True
RFQ731-001362,21,G731ST-HT,CFG731_bbffb73f3dff6787,G731ST-HT,36.479318882944796,V8_EXTRACTED,True
RFQ731-001365,13,x731,CFG731_a6d4830ed3aa2681,x731,33.697226843702055,V8_EXTRACTED,True
RFQ731-001366,64,x731,CFG731_1f978c234895178c,x731,33.36949890496558,V8_EXTRACTED,True
RFQ731-001370,13,F731WD_SingleChannel,CFG731_6357400dd5c2804a,F731WD_SingleChannel,31.133719336084624,V8_EXTRACTED,True
RFQ731-001371,85,x731,CFG731_1f978c234895178c,x731,40.87275517491433,V8_EXTRACTED,True
RFQ731-001381,79,F731PW,CFG731_7fea22051dcc86b6,F731PW,14.713461888265247,V8_EXTRACTED,True
RFQ731-001385,61,G731ST-LT,CFG731_87d8ba5b87cf0a3f,G731ST-LT,23.48432177822678,V8_EXTRACTED,True
RFQ731-001388,492,x731,CFG731_6bdadac99b2f7b39,x731,27.31882983831755,V8_EXTRACTED,True
RFQ731-001389,21,G731ST-HT,CFG731_a69c8345e2cbb480,G731ST-HT,28.588427074126898,V8_EXTRACTED,True
RFQ731-001390,54,F731PW,CFG731_7785b2914ebb6eaf,F731PW,16.432799732403506,V8_EXTRACTED,True
RFQ731-001392,11,x731,CFG731_91e51485b56960b2,x731,41.98533093440557,V8_EXTRACTED,True
RFQ731-001395,56,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,30.67790413376239,V8_EXTRACTED,True
RFQ731-001396,31,x731,CFG731_70a71b60723e910d,x731,37.08236791618666,V8_EXTRACTED,True
RFQ731-001397,41,x731,CFG731_df5f598a914fb1cc,x731,21.98734573259732,V8_EXTRACTED,True
RFQ731-001398,23,x731,CFG731_70b38ab75d3ca724,x731,33.584940678197626,V8_EXTRACTED,True
RFQ731-001399,38,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,34.54155169634946,V8_EXTRACTED,True
RFQ731-001402,47,x731,CFG731_71dcda3a004aaa52,x731,46.17948227040859,V8_EXTRACTED,True
RFQ731-001403,65,x731,CFG731_8d07e19298d09d34,x731,26.285370755806767,V8_EXTRACTED,True
RFQ731-001404,63,G731ST-LT,CFG731_a40ab19ad6671fbe,G731ST-LT,27.962862410568622,V8_EXTRACTED,True
RFQ731-001406,43,x731,CFG731_b7e96d5717c40fd6,x731,39.40670490774815,V8_EXTRACTED,True
RFQ731-001407,13,x731,CFG731_33fed5318b1a4f2f,x731,20.735774450306543,V8_EXTRACTED,True
RFQ731-001408,28,x731,CFG731_784eb334d1d77ae7,x731,38.34449827112145,V8_EXTRACTED,True
RFQ731-001410,11,x731,CFG731_8d07e19298d09d34,x731,28.183930426799392,V8_EXTRACTED,True
RFQ731-001411,157,x731,CFG731_0fbee36816b7af98,x731,27.137461939886656,V8_EXTRACTED,True
RFQ731-001412,104,x731,CFG731_509cb555eca833a1,x731,36.5515925953291,V8_EXTRACTED,True
RFQ731-001413,13,F731TE,CFG731_54559f782190a122,F731TE,43.67449859725931,V8_EXTRACTED,True
RFQ731-001415,21,x731,CFG731_608c0251ef380592,x731,24.38007809827087,V8_EXTRACTED,True
RFQ731-001416,16,G731CA,CFG731_691a8f2ff165671d,G731CA,32.61988308999511,V8_EXTRACTED,True
RFQ731-001420,101,x731,CFG731_219ac3d01befd6d1,x731,34.23403702042677,V8_EXTRACTED,True
RFQ731-001421,81,G731ST-HT,CFG731_8b18ac1c34209d63,G731ST-HT,37.6881380915487,V8_EXTRACTED,True
RFQ731-001424,137,x731,CFG731_b1693ef6b18686ac,x731,38.36848416388278,V8_EXTRACTED,True
RFQ731-001425,277,x731,CFG731_6b36d25fda044bf5,x731,34.45086596046629,V8_EXTRACTED,True
RFQ731-001430,22,x731,CFG731_3b2a32abbf148ca1,x731,30.06060251876871,V8_EXTRACTED,True
RFQ731-001433,184,x731,CFG731_c39096767a7ae083,x731,38.28482015460419,V8_EXTRACTED,True
RFQ731-001436,18,x731,CFG731_e705c6e8d4b9cc85,x731,33.49959294825948,V8_EXTRACTED,True
RFQ731-001437,609,x731,CFG731_83f956404d04e6cd,x731,19.22638191504715,V8_EXTRACTED,True
RFQ731-001439,269,x731,CFG731_70b38ab75d3ca724,x731,32.83269604176454,V8_EXTRACTED,True
RFQ731-001440,39,x731,CFG731_6b36d25fda044bf5,x731,32.96437920951954,V8_EXTRACTED,True
RFQ731-001443,15,F731TE,CFG731_574aa7a29f75cd60,F731TE,36.52091677781214,V8_EXTRACTED,True
RFQ731-001445,14,x731,CFG731_c39096767a7ae083,x731,39.39604122004093,V8_EXTRACTED,True
RFQ731-001446,79,x731,CFG731_5c624ef6fa2b6510,x731,29.70665411261215,V8_EXTRACTED,True
RFQ731-001447,54,x731,CFG731_54b63f2628adfc32,x731,36.93921216513861,V8_EXTRACTED,True
RFQ731-001448,14,x731,CFG731_3b2a32abbf148ca1,x731,30.06060251876871,V8_EXTRACTED,True
RFQ731-001449,30,x731,CFG731_1642db5c21ada469,x731,23.451382791120448,V8_EXTRACTED,True
RFQ731-001450,21,G731CA,CFG731_0738cd529389f266,G731CA,26.260186645427517,V8_EXTRACTED,True
RFQ731-001451,128,x731,CFG731_7f60255816247683,x731,43.67190301965634,V8_EXTRACTED,True
RFQ731-001454,15,F731TE,CFG731_574aa7a29f75cd60,F731TE,38.493057952445106,V8_EXTRACTED,True
RFQ731-001456,38,x731,CFG731_f87794e7a98d0b11,x731,45.05666688975174,V8_EXTRACTED,True
RFQ731-001458,79,F731PW,CFG731_7fea22051dcc86b6,F731PW,14.713461888265243,V8_EXTRACTED,True
RFQ731-001460,20,G731CA,CFG731_691a8f2ff165671d,G731CA,26.735380573870035,V8_EXTRACTED,True
RFQ731-001461,14,x731,CFG731_2322a268d0a898f9,x731,37.421149092860745,V8_EXTRACTED,True
RFQ731-001462,11,G731CA,CFG731_d2a75fda6f761c1b,G731CA,40.00845815718578,V8_EXTRACTED,True
RFQ731-001463,75,G731ST-LT,CFG731_32b4b1ec4513af66,G731ST-LT,38.1872924745008,V8_EXTRACTED,True
RFQ731-001465,37,x731,CFG731_40e06ca56bd88fa1,x731,20.50508201338952,V8_EXTRACTED,True
RFQ731-001466,96,x731,CFG731_4a3529e56644911e,x731,25.40557618059498,V8_EXTRACTED,True
RFQ731-001468,159,x731,CFG731_91e51485b56960b2,x731,39.09629710097272,V8_EXTRACTED,True
RFQ731-001471,23,G731ST-HT,CFG731_c32627af59ba1526,G731ST-HT,35.65726867965381,V8_EXTRACTED,True
RFQ731-001472,40,G731ST-LT,CFG731_d5af433b36265df1,G731ST-LT,29.098337901890655,V8_EXTRACTED,True
RFQ731-001474,24,G731ST-HT,CFG731_4aa7d46b9cfa7d7b,G731ST-HT,32.82366871142349,V8_EXTRACTED,True
RFQ731-001475,50,x731,CFG731_219ac3d01befd6d1,x731,30.943751145644537,V8_EXTRACTED,True
RFQ731-001478,11,x731,CFG731_a9ec8cda9130252f,x731,35.30699983939212,V8_EXTRACTED,True
RFQ731-001481,125,x731,CFG731_9e4fccece4d272d3,x731,26.88992376011862,V8_EXTRACTED,True
