rfq_id,mode,package_aware,candidate_count,requirement_count,top_score,positive_score,negative_score,mandatory_matches,mandatory_conflicts,preferred_matches,preferred_conflicts,refinement_distance,refinement_exact_matches
RFQ731-004722,V8_EXTRACTED,True,272,13,117.25008850430419,116.6156967360115,4.445608231707317,9,0,3,1,1.2,11
RFQ731-004723,V8_EXTRACTED,True,204,12,110.56008931133432,104.75208931133432,0.192,7,0,5,0,0.0,12
RFQ731-004724,V8_EXTRACTED,True,400,13,134.19334038737446,127.87734038737447,0.184,9,0,4,0,0.0,13
RFQ731-004725,V8_EXTRACTED,True,142,16,147.30432705643233,145.884993723099,5.520666666666668,10,0,5,1,1.6,15
RFQ731-004726,V8_EXTRACTED,True,398,16,143.27178819703494,140.47178819703493,3.7800000000000002,10,0,5,1,1.2,14
RFQ731-004727,V8_EXTRACTED,True,290,12,116.68830129124822,110.88030129124822,0.192,9,0,3,0,0.0,12
RFQ731-004728,V8_EXTRACTED,True,488,10,91.60519918699187,94.15619918699187,6.596,8,0,1,1,1.3,9
RFQ731-004729,V8_EXTRACTED,True,106,17,145.6026867751674,148.15789002719993,9.075203252032523,11,0,4,2,2.8,15
RFQ731-004730,V8_EXTRACTED,True,154,15,95.14952462936394,101.2822644667623,11.117739837398377,6,0,7,2,2.9000000000000004,12
RFQ731-004731,V8_EXTRACTED,True,270,14,163.06248941893824,156.24648941893827,0.184,12,0,2,0,0.0,14
RFQ731-004732,V8_EXTRACTED,True,120,14,127.22615064562412,127.30222381635583,5.62107317073171,10,0,3,1,1.3,12
RFQ731-004733,V8_EXTRACTED,True,288,14,153.84051918938306,146.92051918938307,0.08,11,0,3,0,0.0,14
RFQ731-004734,V8_EXTRACTED,True,338,15,122.18411394308944,127.23710413916788,10.992990196078432,9,0,4,2,1.6,13
RFQ731-004735,V8_EXTRACTED,True,298,14,123.82664502630321,123.48731169296988,5.600666666666668,9,0,4,1,1.6,13
RFQ731-004736,V8_EXTRACTED,True,352,14,110.61347967479675,110.27414634146342,5.600666666666668,7,0,6,1,1.6,13
RFQ731-004737,V8_EXTRACTED,True,130,18,157.97495063127693,155.82564819225252,5.395697560975611,11,0,6,1,1.3,16
RFQ731-004738,V8_EXTRACTED,True,292,13,112.62176548302249,106.30576548302248,0.184,7,0,6,0,0.0,13
RFQ731-004739,V8_EXTRACTED,True,154,15,141.21090789096127,140.68960545193687,5.523697560975611,11,0,3,1,1.3,13
RFQ731-004740,V8_EXTRACTED,True,172,17,124.01827345528456,127.07347670731708,9.075203252032523,8,0,7,2,2.8,14
RFQ731-004741,V8_EXTRACTED,True,154,15,136.94945422121592,136.5010639773135,5.991609756097563,11,0,3,1,1.6,14
RFQ731-004742,V8_EXTRACTED,True,166,15,135.30260034821856,133.92367351895027,5.62107317073171,11,0,3,1,0.0,14
RFQ731-004743,V8_EXTRACTED,True,124,9,100.56152618364419,96.34152618364419,0.28,8,0,1,0,0.0,9
RFQ731-004744,V8_EXTRACTED,True,122,15,128.40023792443807,133.47397776183644,11.013739837398377,10,0,3,2,1.6,13
RFQ731-004745,V8_EXTRACTED,True,344,13,117.74409227791729,111.32409227791729,0.08,8,0,5,0,0.0,13
RFQ731-004746,V8_EXTRACTED,True,560,16,132.65137284791967,143.76512284791966,15.74875,11,0,2,3,3.9,12
RFQ731-004747,V8_EXTRACTED,True,148,17,128.83040287691298,138.95347022955525,15.083067352642278,11,0,3,3,4.4,13
RFQ731-004748,V8_EXTRACTED,True,276,15,115.09891367766622,119.1066535150646,10.017739837398375,9,0,4,2,1.4,13
RFQ731-004749,V8_EXTRACTED,True,174,16,144.920818537781,143.39748520444766,5.416666666666668,10,0,5,1,1.6,15
RFQ731-004750,V8_EXTRACTED,True,316,13,147.8616120875179,141.5376120875179,0.176,11,0,2,0,0.0,13
RFQ731-004751,V8_EXTRACTED,True,124,13,100.32183931133432,104.15437589670016,8.387536585365854,8,0,3,2,2.7,11
RFQ731-004752,V8_EXTRACTED,True,184,12,112.4303380454926,113.4650356064682,5.579697560975611,10,0,1,1,1.3,10
RFQ731-004753,V8_EXTRACTED,True,186,19,132.54065751105927,140.83010047345766,15.204442962398376,9,0,7,3,3.1,16
RFQ731-004754,V8_EXTRACTED,True,162,14,133.6485548780488,132.8736280487805,5.72507317073171,10,0,3,1,0.0,13
RFQ731-004755,V8_EXTRACTED,True,174,15,100.01905501703733,104.05228916337879,9.158234146341464,6,0,7,2,2.5,12
RFQ731-004756,V8_EXTRACTED,True,182,13,106.62866463414635,100.22466463414635,0.096,7,0,6,0,0.0,13
RFQ731-004757,V8_EXTRACTED,True,136,15,134.27664484696317,133.25331151362985,5.416666666666668,10,0,4,1,1.6,14
RFQ731-004758,V8_EXTRACTED,True,418,11,69.02010569105691,74.58077235772357,9.045666666666666,6,0,3,2,2.9,9
RFQ731-004759,V8_EXTRACTED,True,486,12,113.64091822094692,113.46091822094692,5.32,9,0,2,1,0.0,11
RFQ731-004760,V8_EXTRACTED,True,448,11,101.41208437948352,105.27838952654234,8.236305147058824,9,0,1,1,1.8,10
RFQ731-004761,V8_EXTRACTED,True,318,13,135.07837715208035,128.76237715208038,0.184,10,0,3,0,0.0,13
RFQ731-004762,V8_EXTRACTED,True,336,13,140.37884146341466,133.95884146341467,0.08,11,0,2,0,0.0,13
RFQ731-004763,V8_EXTRACTED,True,376,17,132.30725526064083,135.67058859397417,9.813333333333334,9,0,6,2,3.0,15
RFQ731-004764,V8_EXTRACTED,True,400,11,89.30955631276903,90.96562948350073,5.70107317073171,7,0,3,1,1.3,9
RFQ731-004765,V8_EXTRACTED,True,124,17,150.55074161361193,148.99035136970951,5.879609756097563,11,0,5,1,1.6,16
RFQ731-004766,V8_EXTRACTED,True,120,15,145.04803443328552,143.56510760401721,5.5170731707317096,11,0,3,1,0.0,14
RFQ731-004767,V8_EXTRACTED,True,112,13,88.54548073589193,86.72801732125778,3.7625365853658543,5,0,7,1,1.2,12
RFQ731-004768,V8_EXTRACTED,True,198,13,133.37440746054523,126.97840746054524,0.10400000000000001,9,0,4,0,0.0,13
RFQ731-004769,V8_EXTRACTED,True,122,14,132.03285652797703,132.11692969870876,5.62907317073171,10,0,3,1,1.3,12
RFQ731-004770,V8_EXTRACTED,True,144,17,148.5756405428025,150.15417712816833,8.658536585365855,12,0,3,2,1.2,15
RFQ731-004771,V8_EXTRACTED,True,400,12,105.8013156384505,112.68238880918221,11.25107317073171,10,0,0,2,1.8,10
RFQ731-004772,V8_EXTRACTED,True,384,16,151.2180894308943,150.399756097561,6.121666666666665,11,0,4,1,1.6,15
RFQ731-004773,V8_EXTRACTED,True,122,14,103.26888637015782,107.69812051649927,9.054234146341464,7,0,5,2,2.5,11
RFQ731-004774,V8_EXTRACTED,True,158,9,91.54737643472026,87.39137643472026,0.344,7,0,2,0,0.0,9
RFQ731-004775,V8_EXTRACTED,True,172,16,131.13978392515546,134.29898717718797,9.179203252032522,10,0,4,2,2.8,14
RFQ731-004776,V8_EXTRACTED,True,450,13,82.97296747967482,95.91463414634147,16.366666666666667,7,0,3,3,4.5,10
RFQ731-004777,V8_EXTRACTED,True,100,9,99.4127136836442,95.20871368364419,0.296,8,0,1,0,0.0,9
RFQ731-004778,V8_EXTRACTED,True,356,13,85.11262478479196,91.20433210186515,10.611707317073174,6,0,5,2,2.8,11
RFQ731-004779,V8_EXTRACTED,True,134,14,146.44146724055477,139.55346724055477,0.11199999999999999,11,0,3,0,0.0,14
RFQ731-004780,V8_EXTRACTED,True,148,15,107.07290638450503,109.75544296987088,8.762536585365854,7,0,6,2,1.2,13
RFQ731-004781,V8_EXTRACTED,True,484,10,96.24574842898137,91.52574842898137,0.28,6,0,4,0,0.0,10
RFQ731-004782,V8_EXTRACTED,True,266,12,117.31405972022958,111.60205972022958,0.28800000000000003,8,0,4,0,0.0,12
RFQ731-004783,V8_EXTRACTED,True,158,15,149.74874222859876,146.8272788139646,3.6585365853658542,12,0,2,1,1.2,14
RFQ731-004784,V8_EXTRACTED,True,280,15,103.37012887374465,109.48495204447634,11.169823170731709,8,0,5,2,2.7,12
RFQ731-004785,V8_EXTRACTED,True,144,13,90.70496461023434,98.55750119560018,12.792536585365857,8,0,3,2,1.6,11
RFQ731-004786,V8_EXTRACTED,True,448,11,68.76417981826879,75.45084648493544,10.066666666666666,5,0,4,2,3.2,9
RFQ731-004787,V8_EXTRACTED,True,164,14,127.27942284074607,120.42342284074607,0.14400000000000002,9,0,5,0,0.0,14
RFQ731-004788,V8_EXTRACTED,True,144,18,138.00594289888215,142.4546827362805,10.933739837398377,10,0,6,2,2.9000000000000004,15
RFQ731-004789,V8_EXTRACTED,True,122,14,111.56699952175993,114.86953610712578,8.882536585365855,8,0,4,2,1.2,12
RFQ731-004790,V8_EXTRACTED,True,346,14,130.03769098666905,130.07238854764466,5.579697560975611,10,0,3,1,1.3,12
RFQ731-004791,V8_EXTRACTED,True,226,14,138.0278229316117,137.68048959827837,5.592666666666668,10,0,3,1,1.6,13
RFQ731-004792,V8_EXTRACTED,True,352,14,109.78459259923483,109.3412592659015,5.496666666666668,7,0,6,1,1.6,13
RFQ731-004793,V8_EXTRACTED,True,146,14,135.63872713414636,133.2172637195122,3.6585365853658542,10,0,3,1,1.2,13
RFQ731-004794,V8_EXTRACTED,True,124,12,91.28666252989002,90.89066252989002,5.104,7,0,4,1,0.0,11
RFQ731-004795,V8_EXTRACTED,True,146,14,115.26261755738884,114.59169072812053,5.82907317073171,8,0,5,1,0.0,13
RFQ731-004796,V8_EXTRACTED,True,108,13,117.09404770444766,117.56612087517937,5.5170731707317096,9,0,3,1,1.3,11
RFQ731-004797,V8_EXTRACTED,True,134,16,145.9288737446198,149.59594691535153,10.14207317073171,12,0,2,2,1.5,14
RFQ731-004798,V8_EXTRACTED,True,140,16,147.7004983261598,146.30516499282643,5.544666666666668,10,0,5,1,1.6,15
RFQ731-004799,V8_EXTRACTED,True,150,16,127.78066582974652,130.93986908177905,9.179203252032522,8,0,6,2,2.8,14
RFQ731-004800,V8_EXTRACTED,True,148,15,141.3751049856528,140.72580254662842,5.395697560975611,11,0,3,1,1.3,13
RFQ731-004801,V8_EXTRACTED,True,440,13,108.55713082107846,102.13713082107846,0.08,7,0,6,0,0.0,13
RFQ731-004802,V8_EXTRACTED,True,188,14,133.58840566714494,126.58840566714494,0.0,10,0,4,0,0.0,14
RFQ731-004803,V8_EXTRACTED,True,114,17,116.79011431133429,126.32401512434242,14.598900813008132,9,0,5,3,4.1000000000000005,13
RFQ731-004804,V8_EXTRACTED,True,132,15,136.83553748206603,136.918537482066,6.628,10,0,4,1,1.3,14
RFQ731-004805,V8_EXTRACTED,True,380,15,122.79334500239119,126.53604256336679,9.287697560975612,10,0,3,2,1.3,12
RFQ731-004806,V8_EXTRACTED,True,110,16,132.34034906743184,135.87358321377332,9.158234146341464,10,0,4,2,2.5,13
RFQ731-004807,V8_EXTRACTED,True,524,15,103.685012254902,109.02897058823534,10.723958333333332,7,0,6,2,3.2,13
RFQ731-004808,V8_EXTRACTED,True,108,16,120.9310333918906,126.12892474444048,10.682891352549891,9,0,5,2,2.9000000000000004,13
RFQ731-004809,V8_EXTRACTED,True,122,15,120.96676829268294,125.0173780487805,9.175609756097565,10,0,3,2,2.5,12
RFQ731-004810,V8_EXTRACTED,True,152,16,137.9013549811693,136.022428151901,5.62107317073171,10,0,5,1,0.0,15
RFQ731-004811,V8_EXTRACTED,True,220,13,112.2880217599235,105.97202175992349,0.184,7,0,6,0,0.0,13
RFQ731-004812,V8_EXTRACTED,True,156,15,109.85597579656861,109.03264246323529,5.616666666666668,7,0,7,1,1.6,14
RFQ731-004813,V8_EXTRACTED,True,106,14,106.9678805595409,104.67441714490676,3.7865365853658544,7,0,6,1,1.2,13
RFQ731-004814,V8_EXTRACTED,True,288,16,105.99043091822095,125.36601506456242,22.310584146341462,10,0,2,4,5.9,10
RFQ731-004815,V8_EXTRACTED,True,512,10,100.97763629842184,96.17763629842185,0.2,8,0,2,0,0.0,10
RFQ731-004816,V8_EXTRACTED,True,216,16,145.36863480392157,148.87637464131996,10.017739837398375,11,0,3,2,1.4,14
RFQ731-004817,V8_EXTRACTED,True,114,14,120.02239383070301,120.34646700143472,5.86907317073171,9,0,4,1,1.3,12
RFQ731-004818,V8_EXTRACTED,True,134,13,116.63251606961383,116.8171827362805,5.624666666666668,10,0,2,1,1.6,12
RFQ731-004819,V8_EXTRACTED,True,134,12,117.24766200382592,116.02619858919178,3.8585365853658544,9,0,2,1,1.2,11
RFQ731-004820,V8_EXTRACTED,True,132,13,103.59389852223818,104.1925960832138,5.643697560975611,8,0,4,1,1.3,11
RFQ731-004821,V8_EXTRACTED,True,156,13,108.84541756336682,107.12395414873268,3.8585365853658544,8,0,4,1,1.2,12
RFQ731-004822,V8_EXTRACTED,True,454,10,95.02516659971307,90.12916659971307,0.10400000000000001,7,0,3,0,0.0,10
RFQ731-004823,V8_EXTRACTED,True,126,15,115.01899838593977,119.06960814203732,9.175609756097565,8,0,5,2,2.5,12
RFQ731-004824,V8_EXTRACTED,True,338,12,130.7297030129125,124.9057030129125,0.176,10,0,2,0,0.0,12
RFQ731-004825,V8_EXTRACTED,True,146,13,119.41845161555476,119.57911828222144,5.600666666666668,10,0,2,1,1.6,12
RFQ731-004826,V8_EXTRACTED,True,484,13,117.46508220814073,118.28749684228707,5.692414634146342,10,0,2,1,1.8,11
RFQ731-004827,V8_EXTRACTED,True,106,13,134.2020382367886,134.2587049034553,5.496666666666668,11,0,1,1,1.6,12
RFQ731-004828,V8_EXTRACTED,True,158,14,109.10735054997608,113.3625538020086,9.275203252032522,9,0,3,2,2.8,12
RFQ731-004829,V8_EXTRACTED,True,142,16,186.46763809182215,178.46763809182215,0.0,15,0,1,0,0.0,16
RFQ731-004830,V8_EXTRACTED,True,120,16,188.88226972740313,180.98626972740314,0.10400000000000001,14,0,2,0,0.0,16
RFQ731-004831,V8_EXTRACTED,True,148,16,117.86246360593019,127.76836441893832,14.470900813008132,10,0,3,3,4.1000000000000005,12
RFQ731-004832,V8_EXTRACTED,True,114,14,144.17184002869445,141.7503766140603,3.6585365853658542,12,0,1,1,1.2,13
RFQ731-004833,V8_EXTRACTED,True,170,15,172.96341911764705,165.46341911764705,0.0,13,0,2,0,0.0,15
RFQ731-004834,V8_EXTRACTED,True,522,13,112.29088522238166,120.3484218077475,12.042536585365857,9,0,2,2,2.9000000000000004,10
RFQ731-004835,V8_EXTRACTED,True,164,17,167.7784590394847,166.25053221021642,5.5170731707317096,13,0,3,1,1.3,15
RFQ731-004836,V8_EXTRACTED,True,160,16,153.44197393591585,151.9186406025825,5.416666666666668,12,0,3,1,1.6,15
RFQ731-004837,V8_EXTRACTED,True,476,16,136.34020205643233,140.6989418938307,9.913739837398376,10,0,4,2,2.7,13
RFQ731-004838,V8_EXTRACTED,True,348,12,102.77406492109041,104.41306492109041,6.684,7,0,4,1,1.3,11
RFQ731-004839,V8_EXTRACTED,True,102,17,149.8717556267934,152.6845319225251,9.787776295731708,12,0,3,2,1.5,15
RFQ731-004840,V8_EXTRACTED,True,90,12,107.46782515542803,108.50252271640363,5.579697560975611,9,0,2,1,1.3,10
RFQ731-004841,V8_EXTRACTED,True,280,15,121.17574116003112,125.52790261836444,9.83716145833333,9,0,4,2,2.9,13
RFQ731-004842,V8_EXTRACTED,True,128,16,152.96456476661882,144.96456476661882,0.0,10,0,6,0,0.0,16
RFQ731-004843,V8_EXTRACTED,True,140,15,142.22515358680056,141.6798511477762,5.499697560975611,10,0,4,1,1.3,13
RFQ731-004844,V8_EXTRACTED,True,240,14,143.371400047824,142.92806671449068,5.496666666666668,11,0,2,1,1.6,13
RFQ731-004845,V8_EXTRACTED,True,282,13,115.41284368723099,115.94754124820659,5.579697560975611,9,0,3,1,1.3,11
RFQ731-004846,V8_EXTRACTED,True,126,15,164.74461477761838,157.37261477761837,0.128,12,0,3,0,0.0,15
RFQ731-004847,V8_EXTRACTED,True,420,10,77.24044655667147,80.55200753228122,6.6815609756097585,6,0,3,1,1.8,8
RFQ731-004848,V8_EXTRACTED,True,134,16,158.84277053443327,150.94677053443328,0.10400000000000001,10,0,6,0,0.0,16
RFQ731-004849,V8_EXTRACTED,True,302,12,109.82756608321378,103.90756608321378,0.08,7,0,5,0,0.0,12
RFQ731-004850,V8_EXTRACTED,True,112,13,109.81307855093257,107.99561513629843,3.7625365853658543,8,0,4,1,1.2,12
RFQ731-004851,V8_EXTRACTED,True,178,13,138.93816384579748,132.53416384579748,0.096,11,0,2,0,0.0,13
RFQ731-004852,V8_EXTRACTED,True,350,14,110.00927003825923,123.38792593256817,16.30365589430894,10,0,1,3,4.5,9
RFQ731-004853,V8_EXTRACTED,True,360,13,98.27730918220949,105.31213235294119,11.089823170731709,8,0,3,2,2.7,10
RFQ731-004854,V8_EXTRACTED,True,294,14,124.17876692013391,129.73175711621235,10.992990196078432,11,0,1,2,1.6,12
RFQ731-004855,V8_EXTRACTED,True,130,17,152.92713504304166,149.0056716284075,3.6585365853658542,9,0,7,1,1.2,16
RFQ731-004856,V8_EXTRACTED,True,148,18,142.94006606961386,146.2756758257114,10.775609756097563,11,0,5,2,1.6,16
RFQ731-004857,V8_EXTRACTED,True,142,14,139.6167334110474,137.30726999641323,3.7705365853658543,11,0,2,1,1.2,13
RFQ731-004858,V8_EXTRACTED,True,158,13,105.85901657580106,105.56808974653278,5.70907317073171,7,0,5,1,0.0,12
RFQ731-004859,V8_EXTRACTED,True,356,16,129.77403598756578,132.64270265423247,9.308666666666667,10,0,4,2,1.6,14
RFQ731-004860,V8_EXTRACTED,True,156,18,137.1080966762315,147.08546090387375,15.437364227642279,10,0,5,3,4.4,14
RFQ731-004861,V8_EXTRACTED,True,588,13,131.92698619081781,125.42698619081781,0.0,9,0,4,0,0.0,13
RFQ731-004862,V8_EXTRACTED,True,132,14,130.19915741750359,130.7581574175036,6.604,10,0,3,1,1.3,13
RFQ731-004863,V8_EXTRACTED,True,400,16,118.39138039215688,124.42374461979917,11.517364227642277,10,0,4,2,2.9000000000000004,13
RFQ731-004864,V8_EXTRACTED,True,130,16,110.86563123864181,121.52090766140606,14.720276422764233,10,0,3,3,4.1000000000000005,11
RFQ731-004865,V8_EXTRACTED,True,164,15,122.74417734247972,119.82271392784557,3.6585365853658542,8,0,6,1,1.2,14
RFQ731-004866,V8_EXTRACTED,True,140,19,169.3372923362028,173.16465656384506,10.812364227642279,13,0,4,2,2.9000000000000004,16
RFQ731-004867,V8_EXTRACTED,True,298,15,128.26663128437352,132.8190010760402,9.967369791666666,10,0,3,2,3.1,13
RFQ731-004868,V8_EXTRACTED,True,130,18,138.00244799139168,147.02972441415588,14.592276422764233,11,0,4,3,4.1000000000000005,14
RFQ731-004869,V8_EXTRACTED,True,192,17,158.92171127152082,157.25732102761836,5.7756097560975626,12,0,4,1,1.6,16
RFQ731-004870,V8_EXTRACTED,True,164,14,117.31755842180777,116.41463159253948,5.59707317073171,8,0,5,1,0.0,13
RFQ731-004871,V8_EXTRACTED,True,176,18,143.44918706360596,147.77655129124818,10.812364227642279,10,0,6,2,2.9000000000000004,15
RFQ731-004872,V8_EXTRACTED,True,140,17,142.38367848816355,147.33241832556192,10.933739837398377,12,0,3,2,2.9000000000000004,14
RFQ731-004873,V8_EXTRACTED,True,182,15,175.685850071736,168.38585007173603,0.2,13,0,2,0,0.0,15
RFQ731-004874,V8_EXTRACTED,True,100,12,131.83161411764706,126.01561411764708,0.184,10,0,2,0,0.0,12
RFQ731-004875,V8_EXTRACTED,True,266,13,126.20001542324249,126.85608859397419,5.70107317073171,11,0,1,1,1.3,11
RFQ731-004876,V8_EXTRACTED,True,146,14,117.22055679100909,116.80922345767576,5.528666666666668,8,0,5,1,1.6,13
RFQ731-004877,V8_EXTRACTED,True,150,15,115.97095169775227,119.5261549497848,9.075203252032523,8,0,5,2,2.8,13
RFQ731-004878,V8_EXTRACTED,True,442,15,138.20963579626974,138.09963579626972,6.33,11,0,3,1,1.6,14
RFQ731-004879,V8_EXTRACTED,True,148,13,110.84478892874223,111.29948648971784,5.499697560975611,9,0,3,1,1.3,11
RFQ731-004880,V8_EXTRACTED,True,446,12,75.85939356169298,84.88579626972742,12.976402708034435,6,0,4,2,3.0,10
RFQ731-004881,V8_EXTRACTED,True,336,16,143.58766165710185,148.2723592180775,10.20469756097561,11,0,3,2,2.8,13
RFQ731-004882,V8_EXTRACTED,True,130,10,92.96645887135344,89.02845887135344,1.062,7,0,3,0,0.0,10
RFQ731-004883,V8_EXTRACTED,True,140,15,167.32620695839307,159.82620695839307,0.0,12,0,3,0,0.0,15
RFQ731-004884,V8_EXTRACTED,True,142,18,144.95146919087762,149.40020902827598,10.933739837398377,11,0,5,2,2.9000000000000004,15
RFQ731-004885,V8_EXTRACTED,True,430,9,82.3771899210904,85.5161899210904,6.684,7,0,1,1,1.3,8
RFQ731-004886,V8_EXTRACTED,True,420,12,122.54745564323292,116.65145564323292,0.10400000000000001,9,0,3,0,0.0,12
RFQ731-004887,V8_EXTRACTED,True,164,16,137.1506342659015,140.405837517934,9.275203252032522,10,0,4,2,2.8,14
RFQ731-004888,V8_EXTRACTED,True,154,13,130.41156671449068,130.03263988522238,5.62107317073171,11,0,1,1,0.0,12
RFQ731-004889,V8_EXTRACTED,True,98,11,92.88329956958394,94.46599713055954,5.627697560975611,8,0,2,1,1.3,9
RFQ731-004890,V8_EXTRACTED,True,424,14,130.06439980870397,129.62106647537064,5.496666666666668,12,0,1,1,1.6,13
RFQ731-004891,V8_EXTRACTED,True,484,12,100.01214687948354,101.37614687948353,5.734000000000001,6,0,5,1,1.8,10
RFQ731-004892,V8_EXTRACTED,True,162,15,168.22794655667144,165.30648314203728,3.6585365853658542,14,0,0,1,1.2,14
RFQ731-004893,V8_EXTRACTED,True,148,16,141.7119775227164,140.1886441893831,5.416666666666668,10,0,5,1,1.6,15
RFQ731-004894,V8_EXTRACTED,True,116,15,98.41149265692253,102.3075193113343,9.87102665441176,6,0,7,2,1.5,13
RFQ731-004895,V8_EXTRACTED,True,360,14,129.59751434720232,122.67751434720232,0.08,8,0,6,0,0.0,14
RFQ731-004896,V8_EXTRACTED,True,148,13,112.86389020086085,112.56496337159255,5.70107317073171,8,0,4,1,0.0,12
RFQ731-004897,V8_EXTRACTED,True,102,13,121.39761020444766,119.68414678981351,3.8665365853658544,9,0,3,1,1.2,12
RFQ731-004898,V8_EXTRACTED,True,362,15,122.99064576757533,122.4062555236729,5.855609756097563,8,0,6,1,1.6,14
RFQ731-004899,V8_EXTRACTED,True,134,13,117.51407531235057,117.94477287332617,5.475697560975611,9,0,3,1,1.3,11
RFQ731-004900,V8_EXTRACTED,True,126,16,153.58801606961381,145.58801606961381,0.0,11,0,5,0,0.0,16
RFQ731-004901,V8_EXTRACTED,True,258,12,114.10140154232425,115.63640154232425,6.58,10,0,1,1,1.3,11
RFQ731-004902,V8_EXTRACTED,True,588,14,134.62661764705882,134.30661764705883,5.550000000000001,10,0,3,1,1.8,13
RFQ731-004903,V8_EXTRACTED,True,102,13,131.15238262942373,124.73238262942373,0.08,9,0,4,0,0.0,13
RFQ731-004904,V8_EXTRACTED,True,206,13,140.32945133907222,133.92545133907223,0.096,11,0,2,0,0.0,13
RFQ731-004905,V8_EXTRACTED,True,148,13,129.29455569255146,122.89055569255144,0.096,9,0,4,0,0.0,13
RFQ731-004906,V8_EXTRACTED,True,292,12,111.47449318507891,105.65049318507891,0.176,7,0,5,0,0.0,12
RFQ731-004907,V8_EXTRACTED,True,346,14,110.54517538657741,110.47587294755301,5.475697560975611,8,0,5,1,1.3,12
RFQ731-004908,V8_EXTRACTED,True,158,15,167.74899765737086,160.24899765737086,0.0,12,0,3,0,0.0,15
RFQ731-004909,V8_EXTRACTED,True,162,14,117.07466615853662,114.75720274390247,3.7625365853658543,9,0,4,1,1.2,13
RFQ731-004910,V8_EXTRACTED,True,142,16,155.0591929698709,147.0591929698709,0.0,10,0,6,0,0.0,16
RFQ731-004911,V8_EXTRACTED,True,140,13,111.29363286107127,109.47616944643713,3.7625365853658543,8,0,4,1,1.2,12
RFQ731-004912,V8_EXTRACTED,True,134,14,130.15313134863703,130.00382890961265,5.395697560975611,11,0,2,1,1.3,12
RFQ731-004913,V8_EXTRACTED,True,176,13,112.7979598278336,110.97249641319945,3.7545365853658543,8,0,4,1,1.2,12
RFQ731-004914,V8_EXTRACTED,True,154,13,128.29050889601268,126.56904548137852,3.8585365853658544,10,0,2,1,1.2,12
RFQ731-004915,V8_EXTRACTED,True,368,13,122.91912585365858,116.49912585365858,0.08,9,0,4,0,0.0,13
RFQ731-004916,V8_EXTRACTED,True,138,16,149.67957931492109,141.7835793149211,0.10400000000000001,9,0,7,0,0.0,16
RFQ731-004917,V8_EXTRACTED,True,292,13,114.08986639167864,115.12486639167864,6.58,9,0,3,1,1.3,12
RFQ731-004918,V8_EXTRACTED,True,220,15,110.65569172644668,116.56305595408895,10.892364227642279,8,0,5,2,2.9000000000000004,12
RFQ731-004919,V8_EXTRACTED,True,118,14,110.55417708034435,110.50887464131995,5.499697560975611,8,0,5,1,1.3,12
RFQ731-004920,V8_EXTRACTED,True,182,17,158.02762669057864,156.1002933572453,5.512666666666668,11,0,5,1,1.6,16
RFQ731-004921,V8_EXTRACTED,True,286,12,119.59139167862267,113.87139167862267,0.28,8,0,4,0,0.0,12
RFQ731-004922,V8_EXTRACTED,True,154,17,134.0499167503587,136.9640630918221,9.434146341463418,9,0,6,2,2.8,15
RFQ731-004923,V8_EXTRACTED,True,100,16,160.51367647058822,152.51367647058822,0.0,10,0,6,0,0.0,16
RFQ731-004924,V8_EXTRACTED,True,216,16,145.66136215925394,144.59205972022954,5.475697560975611,10,0,5,1,1.3,14
RFQ731-004925,V8_EXTRACTED,True,230,13,96.51229127570542,96.47274960903874,5.470458333333332,7,0,5,1,1.4,12
RFQ731-004926,V8_EXTRACTED,True,164,16,110.22697449336442,114.37337517934003,9.66640068597561,7,0,7,2,2.8,13
RFQ731-004927,V8_EXTRACTED,True,180,13,114.77519674796748,116.07589430894309,6.345697560975611,9,0,3,1,1.3,11
RFQ731-004928,V8_EXTRACTED,True,342,15,152.96209947393595,152.01876614060262,5.496666666666668,12,0,2,1,1.6,14
RFQ731-004929,V8_EXTRACTED,True,130,15,144.24504478643593,136.84104478643593,0.096,10,0,5,0,0.0,15
RFQ731-004930,V8_EXTRACTED,True,186,12,132.12416158536587,126.32416158536587,0.2,11,0,1,0,0.0,12
RFQ731-004931,V8_EXTRACTED,True,178,15,161.56295492587282,154.06295492587282,0.0,13,0,2,0,0.0,15
RFQ731-004932,V8_EXTRACTED,True,240,12,91.60869754304161,98.59016095767576,11.421463414634148,8,0,2,2,1.6,10
RFQ731-004933,V8_EXTRACTED,True,126,14,107.61436628407463,112.14760043041609,9.158234146341464,8,0,4,2,2.5,11
RFQ731-004934,V8_EXTRACTED,True,454,10,93.77169344811095,88.87569344811095,0.10400000000000001,7,0,3,0,0.0,10
RFQ731-004935,V8_EXTRACTED,True,180,17,169.50273826070065,161.00273826070065,0.0,12,0,5,0,0.0,17
RFQ731-004936,V8_EXTRACTED,True,282,11,99.15460509325683,93.84660509325683,0.192,7,0,4,0,0.0,11
RFQ731-004937,V8_EXTRACTED,True,184,14,131.4249430296509,124.52094302965091,0.096,9,0,5,0,0.0,14
RFQ731-004938,V8_EXTRACTED,True,142,13,121.91814753706362,115.51414753706362,0.096,9,0,4,0,0.0,13
RFQ731-004939,V8_EXTRACTED,True,152,15,124.6544962712219,128.31369952325446,9.179203252032522,10,0,3,2,2.8,13
RFQ731-004940,V8_EXTRACTED,True,342,15,136.34622756575803,135.4028942324247,5.496666666666668,10,0,4,1,1.6,14
