node_id,node_type,label,provenance,source,source_type,field_name,source_row,characteristic,value,package_context,canonical_configuration_id,record_type,generation_method
CONFIG_41cc730426f1c779,Configuration,CFG731_6e791fbe7ba5db5e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1250.0,,,,CFG731_6e791fbe7ba5db5e,OBSERVED,REAL_OBSERVED
CONFIG_5a18d1802ffacbd1,Configuration,CFG731_82556c55b0de9a67,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1256.0,,,,CFG731_82556c55b0de9a67,DERIVED,TWO_CHARACTERISTIC
CONFIG_9eef9f7315316145,Configuration,CFG731_ab3b0ae98d7b2345,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1257.0,,,,CFG731_ab3b0ae98d7b2345,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_607233b1c6335a13,Configuration,CFG731_31b475abe3d16a99,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1262.0,,,,CFG731_31b475abe3d16a99,DERIVED,TWO_CHARACTERISTIC
CONFIG_f00a245e7f63524f,Configuration,CFG731_5191b7dfd5137ba1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1263.0,,,,CFG731_5191b7dfd5137ba1,DERIVED,TWO_CHARACTERISTIC
CONFIG_99a0f7f129ab03b1,Configuration,CFG731_35443b2ee17ecca9,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1264.0,,,,CFG731_35443b2ee17ecca9,DERIVED,TWO_CHARACTERISTIC
CONFIG_9cc8f06e28fde674,Configuration,CFG731_b7a7770d19b6f648,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1266.0,,,,CFG731_b7a7770d19b6f648,DERIVED,ONE_CHARACTERISTIC
CONFIG_429559ba89d4805e,Configuration,CFG731_da03b61dd1a0eef7,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1268.0,,,,CFG731_da03b61dd1a0eef7,DERIVED,TWO_CHARACTERISTIC
CONFIG_31fe6a37594e0a4e,Configuration,CFG731_d80fde42f7354305,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1271.0,,,,CFG731_d80fde42f7354305,DERIVED,TWO_CHARACTERISTIC
CONFIG_ee90a3321413e21d,Configuration,CFG731_d687214b96c6966a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1273.0,,,,CFG731_d687214b96c6966a,DERIVED,TWO_CHARACTERISTIC
CONFIG_9ffa66b9a996f99f,Configuration,CFG731_a7aba912cacdcceb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1275.0,,,,CFG731_a7aba912cacdcceb,DERIVED,TWO_CHARACTERISTIC
CONFIG_db116eeb760bce51,Configuration,CFG731_d52ffc95af0989a6,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1277.0,,,,CFG731_d52ffc95af0989a6,DERIVED,TWO_CHARACTERISTIC
CONFIG_212199ee7c4b1cfe,Configuration,CFG731_deb6c547366eb132,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1279.0,,,,CFG731_deb6c547366eb132,DERIVED,TWO_CHARACTERISTIC
CONFIG_493dbfe9d699a188,Configuration,CFG731_7203705eed387b0a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1282.0,,,,CFG731_7203705eed387b0a,OBSERVED,REAL_OBSERVED
CONFIG_1d06db13c190c820,Configuration,CFG731_abcee67081353f16,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1285.0,,,,CFG731_abcee67081353f16,OBSERVED,REAL_OBSERVED
CONFIG_1e77dafd4190d317,Configuration,CFG731_981d84ac2d25a7ea,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1286.0,,,,CFG731_981d84ac2d25a7ea,DERIVED,TWO_CHARACTERISTIC
CONFIG_cd4844a05a7e071a,Configuration,CFG731_c557f7942427db50,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1287.0,,,,CFG731_c557f7942427db50,DERIVED,TWO_CHARACTERISTIC
CONFIG_d79bdc0a0ba7e575,Configuration,CFG731_8ff92e2888b6b13f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1288.0,,,,CFG731_8ff92e2888b6b13f,DERIVED,TWO_CHARACTERISTIC
CONFIG_22dd2fe279aee528,Configuration,CFG731_cd4f211fbf872f2e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1290.0,,,,CFG731_cd4f211fbf872f2e,DERIVED,TWO_CHARACTERISTIC
CONFIG_45636f49252b993e,Configuration,CFG731_a20b10157efccecb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1292.0,,,,CFG731_a20b10157efccecb,DERIVED,TWO_CHARACTERISTIC
CONFIG_89262e948e6d7c38,Configuration,CFG731_52c239afbc97db38,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1294.0,,,,CFG731_52c239afbc97db38,DERIVED,TWO_CHARACTERISTIC
CONFIG_d4365bff33748dc7,Configuration,CFG731_714af24c177b1743,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1295.0,,,,CFG731_714af24c177b1743,DERIVED,TWO_CHARACTERISTIC
CONFIG_3112ad9a2e00fff3,Configuration,CFG731_8e992ea7120efb71,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1298.0,,,,CFG731_8e992ea7120efb71,DERIVED,TWO_CHARACTERISTIC
CONFIG_961e05036b002e75,Configuration,CFG731_48aa9a27f24794bc,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1300.0,,,,CFG731_48aa9a27f24794bc,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_8b72f1f92dcf5c90,Configuration,CFG731_1490cd30a236283e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1303.0,,,,CFG731_1490cd30a236283e,DERIVED,TWO_CHARACTERISTIC
CONFIG_25351af6ba1d2043,Configuration,CFG731_7f5bfa7b21e81359,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1309.0,,,,CFG731_7f5bfa7b21e81359,OBSERVED,REAL_OBSERVED
CONFIG_a00eb223e990d2eb,Configuration,CFG731_ef2da8cd513b19be,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1317.0,,,,CFG731_ef2da8cd513b19be,DERIVED,ONE_CHARACTERISTIC
CONFIG_b2c272f7cffe8223,Configuration,CFG731_26c190a4dc461550,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1318.0,,,,CFG731_26c190a4dc461550,DERIVED,TWO_CHARACTERISTIC
CONFIG_258d5239287f58ae,Configuration,CFG731_da02526d254e2e35,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1320.0,,,,CFG731_da02526d254e2e35,OBSERVED,REAL_OBSERVED
CONFIG_1797391bdac0d1be,Configuration,CFG731_22298b0cae6ec270,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1322.0,,,,CFG731_22298b0cae6ec270,DERIVED,TWO_CHARACTERISTIC
CONFIG_80120e90e18b8a04,Configuration,CFG731_4c72f78c1186e8f7,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1323.0,,,,CFG731_4c72f78c1186e8f7,DERIVED,ONE_CHARACTERISTIC
CONFIG_805145a15b9d9a8c,Configuration,CFG731_316522b7cc87d9a1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1327.0,,,,CFG731_316522b7cc87d9a1,DERIVED,TWO_CHARACTERISTIC
CONFIG_67d1774dbed3f5a6,Configuration,CFG731_8b6eb20d56ad0a7c,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1329.0,,,,CFG731_8b6eb20d56ad0a7c,DERIVED,TWO_CHARACTERISTIC
CONFIG_6b713dafca7ada73,Configuration,CFG731_48772fd385d8dcd5,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1330.0,,,,CFG731_48772fd385d8dcd5,DERIVED,TWO_CHARACTERISTIC
CONFIG_819efd226a478bee,Configuration,CFG731_28ff10770eb1b643,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1331.0,,,,CFG731_28ff10770eb1b643,DERIVED,TWO_CHARACTERISTIC
CONFIG_8470e74f70daac32,Configuration,CFG731_352cbd30ecacb8ee,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1332.0,,,,CFG731_352cbd30ecacb8ee,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_73140e3ea4400bf5,Configuration,CFG731_327bfa077bbbd45e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1335.0,,,,CFG731_327bfa077bbbd45e,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_f92588e086a637e2,Configuration,CFG731_82d9cee5883aea0f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1338.0,,,,CFG731_82d9cee5883aea0f,DERIVED,TWO_CHARACTERISTIC
CONFIG_df655406758d4565,Configuration,CFG731_b4f65e97f91c3587,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1340.0,,,,CFG731_b4f65e97f91c3587,DERIVED,TWO_CHARACTERISTIC
CONFIG_1315019e27b3f285,Configuration,CFG731_75db38d1df65a8f3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1344.0,,,,CFG731_75db38d1df65a8f3,DERIVED,ONE_CHARACTERISTIC
CONFIG_64d0d35384f044fe,Configuration,CFG731_6a47b38d62a9fed3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1345.0,,,,CFG731_6a47b38d62a9fed3,OBSERVED,REAL_OBSERVED
CONFIG_9a4915586c57930a,Configuration,CFG731_79a3938f47d28a2e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1346.0,,,,CFG731_79a3938f47d28a2e,DERIVED,ONE_CHARACTERISTIC
CONFIG_401af05c6c40b30c,Configuration,CFG731_0bb185f546403346,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1352.0,,,,CFG731_0bb185f546403346,DERIVED,TWO_CHARACTERISTIC
CONFIG_1d3e5de79a7a7826,Configuration,CFG731_813afad06fd4a0a8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1356.0,,,,CFG731_813afad06fd4a0a8,DERIVED,TWO_CHARACTERISTIC
CONFIG_941e1c913d9a9692,Configuration,CFG731_a4038243bb1e609e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1361.0,,,,CFG731_a4038243bb1e609e,DERIVED,ONE_CHARACTERISTIC
CONFIG_40b671138dcce631,Configuration,CFG731_6fae22c89116fc5e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1362.0,,,,CFG731_6fae22c89116fc5e,DERIVED,TWO_CHARACTERISTIC
CONFIG_533db44906efb2b4,Configuration,CFG731_973d201e6585b77f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1363.0,,,,CFG731_973d201e6585b77f,DERIVED,TWO_CHARACTERISTIC
CONFIG_fa738c726e25c715,Configuration,CFG731_c0ba29a2dea3027d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1366.0,,,,CFG731_c0ba29a2dea3027d,DERIVED,TWO_CHARACTERISTIC
CONFIG_394ff5f4f65accce,Configuration,CFG731_14269a1a57ac4cbc,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1368.0,,,,CFG731_14269a1a57ac4cbc,DERIVED,TWO_CHARACTERISTIC
CONFIG_624e22a3732ea2fa,Configuration,CFG731_ef4cf0e053e2d332,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1369.0,,,,CFG731_ef4cf0e053e2d332,OBSERVED,REAL_OBSERVED
CONFIG_454535449fbbfb4e,Configuration,CFG731_bac2c72e10051b21,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1370.0,,,,CFG731_bac2c72e10051b21,DERIVED,TWO_CHARACTERISTIC
CONFIG_a80cd30542316ab8,Configuration,CFG731_5dd42015f6f61801,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1371.0,,,,CFG731_5dd42015f6f61801,OBSERVED,REAL_OBSERVED
CONFIG_577696f092748728,Configuration,CFG731_f1291711f7901d90,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1373.0,,,,CFG731_f1291711f7901d90,DERIVED,TWO_CHARACTERISTIC
CONFIG_ca936f329918b339,Configuration,CFG731_48cf6bd4ca59e583,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1374.0,,,,CFG731_48cf6bd4ca59e583,DERIVED,ONE_CHARACTERISTIC
CONFIG_94779b9ba4e5213d,Configuration,CFG731_567b2aa90592cf41,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1378.0,,,,CFG731_567b2aa90592cf41,DERIVED,TWO_CHARACTERISTIC
CONFIG_a84e18b7d0149516,Configuration,CFG731_d79264c74c1cd4e8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1380.0,,,,CFG731_d79264c74c1cd4e8,DERIVED,TWO_CHARACTERISTIC
CONFIG_d0219608f66a02ce,Configuration,CFG731_3e782f59368b40db,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1382.0,,,,CFG731_3e782f59368b40db,DERIVED,TWO_CHARACTERISTIC
CONFIG_24a2fd42d9fb8a2a,Configuration,CFG731_7994662aa688a3b5,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1383.0,,,,CFG731_7994662aa688a3b5,DERIVED,TWO_CHARACTERISTIC
CONFIG_b953cb95c2d2c879,Configuration,CFG731_5d255cf6dd296018,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1384.0,,,,CFG731_5d255cf6dd296018,OBSERVED,REAL_OBSERVED
CONFIG_aac6a05ef7134285,Configuration,CFG731_4eb63c13498ac15e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1385.0,,,,CFG731_4eb63c13498ac15e,DERIVED,TWO_CHARACTERISTIC
CONFIG_0682b39700c7a382,Configuration,CFG731_152dc9cd63e126ba,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1386.0,,,,CFG731_152dc9cd63e126ba,DERIVED,TWO_CHARACTERISTIC
CONFIG_68286d1ff7720568,Configuration,CFG731_b74fb5418dad3b38,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1387.0,,,,CFG731_b74fb5418dad3b38,OBSERVED,REAL_OBSERVED
CONFIG_d0224f8a0c166182,Configuration,CFG731_2eae9204301f61ab,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1389.0,,,,CFG731_2eae9204301f61ab,DERIVED,TWO_CHARACTERISTIC
CONFIG_8894d5acf3bc30ba,Configuration,CFG731_cb0dc20db2bc1ae3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1391.0,,,,CFG731_cb0dc20db2bc1ae3,DERIVED,TWO_CHARACTERISTIC
CONFIG_cefde1d529bfb5cd,Configuration,CFG731_138c3af793fa9c6a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1395.0,,,,CFG731_138c3af793fa9c6a,DERIVED,TWO_CHARACTERISTIC
CONFIG_3f36528ec84f4c9c,Configuration,CFG731_f2765a45b3166d3a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1397.0,,,,CFG731_f2765a45b3166d3a,DERIVED,TWO_CHARACTERISTIC
CONFIG_b629812d72709db2,Configuration,CFG731_04ce01976de342c1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1398.0,,,,CFG731_04ce01976de342c1,OBSERVED,REAL_OBSERVED
CONFIG_8a55b1cf25f9e3e0,Configuration,CFG731_acbf4c45af55caad,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1401.0,,,,CFG731_acbf4c45af55caad,OBSERVED,REAL_OBSERVED
CONFIG_2ba6adb7309a9bf4,Configuration,CFG731_10dc89dcc8388903,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1402.0,,,,CFG731_10dc89dcc8388903,DERIVED,TWO_CHARACTERISTIC
CONFIG_d3bd6c2a8d883bc6,Configuration,CFG731_6d5d368a9b4b9e2f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1405.0,,,,CFG731_6d5d368a9b4b9e2f,DERIVED,TWO_CHARACTERISTIC
CONFIG_9ab51314e847535d,Configuration,CFG731_3bddc8e8c36f22b2,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1406.0,,,,CFG731_3bddc8e8c36f22b2,DERIVED,TWO_CHARACTERISTIC
CONFIG_0ba56f754c488b47,Configuration,CFG731_9676c8784fca6c61,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1408.0,,,,CFG731_9676c8784fca6c61,DERIVED,TWO_CHARACTERISTIC
CONFIG_41b39dab5314a54b,Configuration,CFG731_30d0cd81d8628124,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1410.0,,,,CFG731_30d0cd81d8628124,DERIVED,TWO_CHARACTERISTIC
CONFIG_c45a64c9705d2fc2,Configuration,CFG731_511f0780429774e2,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1411.0,,,,CFG731_511f0780429774e2,OBSERVED,REAL_OBSERVED
CONFIG_6be1c7aedc2d275a,Configuration,CFG731_440f9c9b032b7d0a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1412.0,,,,CFG731_440f9c9b032b7d0a,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_11966dda39f86cb1,Configuration,CFG731_368b8952b102cb0e,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1415.0,,,,CFG731_368b8952b102cb0e,DERIVED,TWO_CHARACTERISTIC
CONFIG_c4eefd759ceff7e0,Configuration,CFG731_32a4bb12438a37ab,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1416.0,,,,CFG731_32a4bb12438a37ab,OBSERVED,REAL_OBSERVED
CONFIG_007c16a89cd4e02f,Configuration,CFG731_139763631a5cfb1c,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1418.0,,,,CFG731_139763631a5cfb1c,DERIVED,TWO_CHARACTERISTIC
CONFIG_07932fadc08e611e,Configuration,CFG731_f4dfffb8a9fa30f7,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1420.0,,,,CFG731_f4dfffb8a9fa30f7,DERIVED,TWO_CHARACTERISTIC
CONFIG_dbe6886332a7271e,Configuration,CFG731_da4c25a66741a917,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1423.0,,,,CFG731_da4c25a66741a917,DERIVED,TWO_CHARACTERISTIC
CONFIG_bcd81b4dc7a282db,Configuration,CFG731_c5da2661a169f82b,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1425.0,,,,CFG731_c5da2661a169f82b,OBSERVED,REAL_OBSERVED
CONFIG_d8b842abfe644728,Configuration,CFG731_d8c9e5b1edc3b4b3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1426.0,,,,CFG731_d8c9e5b1edc3b4b3,DERIVED,TWO_CHARACTERISTIC
CONFIG_9a6850cbc1f68dc0,Configuration,CFG731_ef211cb97feaddc8,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1429.0,,,,CFG731_ef211cb97feaddc8,OBSERVED,REAL_OBSERVED
CONFIG_a9aa1c606364a7e0,Configuration,CFG731_a41486ba2b9da31d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1430.0,,,,CFG731_a41486ba2b9da31d,DERIVED,TWO_CHARACTERISTIC
CONFIG_9ae5339aa106aa9f,Configuration,CFG731_d61788aab0d61e0f,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1434.0,,,,CFG731_d61788aab0d61e0f,DERIVED,TWO_CHARACTERISTIC
CONFIG_630df5d25cd07d0f,Configuration,CFG731_c4fc682b1dc7daea,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1436.0,,,,CFG731_c4fc682b1dc7daea,DERIVED,TWO_CHARACTERISTIC
CONFIG_002c8dfdb837fd45,Configuration,CFG731_7521d5a6673c8628,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1437.0,,,,CFG731_7521d5a6673c8628,DERIVED,TWO_CHARACTERISTIC
CONFIG_b8c7a5a1a7cd2394,Configuration,CFG731_bb4f0886ba308d63,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1438.0,,,,CFG731_bb4f0886ba308d63,DERIVED,TWO_CHARACTERISTIC
CONFIG_8b7648ad33c1f00e,Configuration,CFG731_e9b10f07ada7d5e2,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1440.0,,,,CFG731_e9b10f07ada7d5e2,DERIVED,TWO_CHARACTERISTIC
CONFIG_00b6ff51e9efb6ec,Configuration,CFG731_168475c8045761e7,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1441.0,,,,CFG731_168475c8045761e7,DERIVED,TWO_CHARACTERISTIC
CONFIG_d1fa25f90a815277,Configuration,CFG731_31b82ee906484bbd,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1442.0,,,,CFG731_31b82ee906484bbd,DERIVED,ONE_CHARACTERISTIC
CONFIG_bcefa7da8d153cfd,Configuration,CFG731_ef7dc9987c0ff289,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1443.0,,,,CFG731_ef7dc9987c0ff289,DERIVED,TWO_CHARACTERISTIC
CONFIG_72cd684dbe497c37,Configuration,CFG731_5789f006b670582c,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1445.0,,,,CFG731_5789f006b670582c,DERIVED,TWO_CHARACTERISTIC
CONFIG_89ed3989a5ecece5,Configuration,CFG731_878ea582472d4216,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1446.0,,,,CFG731_878ea582472d4216,DERIVED,TWO_CHARACTERISTIC
CONFIG_41f08d36293689d8,Configuration,CFG731_2205a8cc5d1ff08b,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1448.0,,,,CFG731_2205a8cc5d1ff08b,DERIVED,TWO_CHARACTERISTIC
CONFIG_f11f0ea6d86aebdd,Configuration,CFG731_5d88e63d941ec6fd,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1451.0,,,,CFG731_5d88e63d941ec6fd,DERIVED,ONE_CHARACTERISTIC
CONFIG_e5f4395dd16dbc83,Configuration,CFG731_0d3b04d12b4208a2,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1452.0,,,,CFG731_0d3b04d12b4208a2,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_97d7db029c2a04aa,Configuration,CFG731_16700b9d004fb9de,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1453.0,,,,CFG731_16700b9d004fb9de,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC
CONFIG_42cd139ed44690ba,Configuration,CFG731_7ea8c51038ca5bfd,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1455.0,,,,CFG731_7ea8c51038ca5bfd,DERIVED,TWO_CHARACTERISTIC
CONFIG_c68eb96ff616a016,Configuration,CFG731_f4e451f0b68379ff,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1456.0,,,,CFG731_f4e451f0b68379ff,DERIVED,TWO_CHARACTERISTIC
CONFIG_913dd729993eaf6c,Configuration,CFG731_a830048fa7dec1eb,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1457.0,,,,CFG731_a830048fa7dec1eb,DERIVED,TWO_CHARACTERISTIC
CONFIG_c68d7c3bce2c96c5,Configuration,CFG731_6436acf7faa1f61d,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1459.0,,,,CFG731_6436acf7faa1f61d,OBSERVED,REAL_OBSERVED
CONFIG_e9e47d5867cba41b,Configuration,CFG731_90035585549005ff,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1460.0,,,,CFG731_90035585549005ff,DERIVED,TWO_CHARACTERISTIC
CONFIG_62b836103dfee973,Configuration,CFG731_031d8f2fe50bf3d1,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1461.0,,,,CFG731_031d8f2fe50bf3d1,DERIVED,ONE_CHARACTERISTIC
CONFIG_9038e78cf33107d5,Configuration,CFG731_93ba38caebb455ef,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1462.0,,,,CFG731_93ba38caebb455ef,DERIVED,TWO_CHARACTERISTIC
CONFIG_df8930d8efdcfe16,Configuration,CFG731_ebca481dc92d4982,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1468.0,,,,CFG731_ebca481dc92d4982,DERIVED,TWO_CHARACTERISTIC
CONFIG_158dc08006c26a2f,Configuration,CFG731_3b06d9bface617d0,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1470.0,,,,CFG731_3b06d9bface617d0,DERIVED,TWO_CHARACTERISTIC
CONFIG_ead6fd7cd7c966ba,Configuration,CFG731_32b1041fd68aac23,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1473.0,,,,CFG731_32b1041fd68aac23,OBSERVED,REAL_OBSERVED
CONFIG_e0dfb699f51c2d01,Configuration,CFG731_2ba3554cf8bf75c3,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1474.0,,,,CFG731_2ba3554cf8bf75c3,DERIVED,TWO_CHARACTERISTIC
CONFIG_3e65195788c39c23,Configuration,CFG731_187fd198d163ef5a,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1475.0,,,,CFG731_187fd198d163ef5a,DERIVED,TWO_CHARACTERISTIC
CONFIG_7df10486f8e0a4f2,Configuration,CFG731_a4339f07d181d686,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1478.0,,,,CFG731_a4339f07d181d686,DERIVED,TWO_CHARACTERISTIC
CONFIG_ad30259e0c31b8fc,Configuration,CFG731_b7e96d5717c40fd6,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,,1481.0,,,,CFG731_b7e96d5717c40fd6,OBSERVED,REAL_OBSERVED
