regime,model,rfq_id,predicted_configuration_id,engineer_configuration_id,category,mandatory_count,mandatory_violations,preferred_count,preferred_differences
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001470,CFG731_83f956404d04e6cd,CFG731_83f956404d04e6cd,EXACT_ENGINEER_CHOICE,15,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001474,CFG731_4aa7d46b9cfa7d7b,CFG731_fa91f60062985c6d,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001481,CFG731_5e61ce3b60d15e11,CFG731_de1b4a889540ef0e,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001482,CFG731_aba447e5ca3ac7ba,CFG731_37fcb5ee957aede4,MANDATORY_AND_PREFERRED_EQUIVALENT,7,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001486,CFG731_16bd4e059b8168a9,CFG731_16bd4e059b8168a9,EXACT_ENGINEER_CHOICE,5,0,9,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001490,CFG731_db395082b1a3b8ac,CFG731_db395082b1a3b8ac,EXACT_ENGINEER_CHOICE,8,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001524,CFG731_0fbee36816b7af98,CFG731_e5051ee84b25c9bb,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001533,CFG731_fcc72e9951376cf3,CFG731_5dd35c89836ec88e,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,7,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001546,CFG731_bbcb665ced67f8c3,CFG731_696639c1a9f714c1,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,7,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001558,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,EXACT_ENGINEER_CHOICE,13,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001560,CFG731_2f9d539d4085d4b1,CFG731_2f9d539d4085d4b1,EXACT_ENGINEER_CHOICE,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001573,CFG731_a56f1437a0b4ca31,CFG731_e489ae1a5426e276,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001577,CFG731_5cfa203ca7029f1c,CFG731_5cfa203ca7029f1c,EXACT_ENGINEER_CHOICE,14,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001595,CFG731_abcee67081353f16,CFG731_3d5919a152529e0c,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001599,CFG731_8d07e19298d09d34,CFG731_1ff2c28c953275c5,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001602,CFG731_2be17a56b0589fd1,CFG731_c6a3ff6155563d17,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001603,CFG731_97796c9ac2811c94,CFG731_3ab6d9037260e8b1,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001604,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,EXACT_ENGINEER_CHOICE,11,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001614,CFG731_83f956404d04e6cd,CFG731_d8a10cfbf11bf067,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001615,CFG731_62d0f0f6bab9bdcb,CFG731_9fcbeaf9d5010d3a,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001625,CFG731_ad0a2fd7350b6cca,CFG731_ad0a2fd7350b6cca,EXACT_ENGINEER_CHOICE,12,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001630,CFG731_6e096e946540ab4e,CFG731_c40b4ffa9a4b1399,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001637,CFG731_ab4075c601d1397c,CFG731_adf1bbb0fbae3d43,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001639,CFG731_daff07a8bdec497b,CFG731_daff07a8bdec497b,EXACT_ENGINEER_CHOICE,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001645,CFG731_bbffb73f3dff6787,CFG731_aa4779c40e6c2de0,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001648,CFG731_3b2a32abbf148ca1,CFG731_d4dafb658c85c692,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001649,CFG731_67de76f701c9cfad,CFG731_63f33b68f29fecef,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001656,CFG731_32a4bb12438a37ab,CFG731_45d35cf8bc922687,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001666,CFG731_3b2a32abbf148ca1,CFG731_8e97bb2bec352a2c,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001670,CFG731_89772de94df83ba5,CFG731_3cfe26a4a6491587,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001698,CFG731_b7e96d5717c40fd6,CFG731_b7e96d5717c40fd6,EXACT_ENGINEER_CHOICE,11,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001709,CFG731_0fbee36816b7af98,CFG731_b44b2e6818291871,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001710,CFG731_2aca30183aab25a9,CFG731_2aca30183aab25a9,EXACT_ENGINEER_CHOICE,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001718,CFG731_715a3d3226cbaffd,CFG731_9ceb267c59e4f006,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001720,CFG731_956456fc074ebc5a,CFG731_956456fc074ebc5a,EXACT_ENGINEER_CHOICE,9,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001730,CFG731_b8b11650a048baf7,CFG731_467e11f2e0bc0666,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001732,CFG731_ab4075c601d1397c,CFG731_d982a98f914f0a87,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001737,CFG731_5d345c0f49f6f272,CFG731_5d345c0f49f6f272,EXACT_ENGINEER_CHOICE,12,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001752,CFG731_62d0f0f6bab9bdcb,CFG731_59cf92483eaddfcb,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001770,CFG731_a92ad5294d9187e9,CFG731_a92ad5294d9187e9,EXACT_ENGINEER_CHOICE,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001775,CFG731_8d07e19298d09d34,CFG731_0b33555ff08fcd28,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001780,CFG731_ab4075c601d1397c,CFG731_1d59f25068204b01,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001796,CFG731_f87794e7a98d0b11,CFG731_007c0829be0a9482,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001799,CFG731_f87794e7a98d0b11,CFG731_962b6fcde3072947,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001801,CFG731_b7c1a02b25610507,CFG731_b7c1a02b25610507,EXACT_ENGINEER_CHOICE,10,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001803,CFG731_7b2f69a7ca55041b,CFG731_7b17e78739264251,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001804,CFG731_97796c9ac2811c94,CFG731_f287b32480efae51,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001826,CFG731_329b582435fea539,CFG731_4de012f7232f644d,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001840,CFG731_8281908b452128f3,CFG731_d2034bb5aa313dac,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001842,CFG731_8281908b452128f3,CFG731_d2034bb5aa313dac,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001859,CFG731_b7e96d5717c40fd6,CFG731_4804eb7da7298ac9,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001860,CFG731_bbffb73f3dff6787,CFG731_68193b179adae994,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001871,CFG731_32a4bb12438a37ab,CFG731_e049618b920d59b6,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001874,CFG731_8c50542218db5cb0,CFG731_eea9998b9f9a0bdb,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,0,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001879,CFG731_da02526d254e2e35,CFG731_c0dc535399f71de8,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001881,CFG731_cc9ac35e4d9a1854,CFG731_cc9ac35e4d9a1854,EXACT_ENGINEER_CHOICE,15,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001882,CFG731_78d3b084a795c836,CFG731_27bb9f530dcb688a,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001891,CFG731_cf543b1c3927ab71,CFG731_ede0b25f5f83644d,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001894,CFG731_b4987f1c95e91d0d,CFG731_80409e6aafce9221,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001897,CFG731_14235f3888d71408,CFG731_14235f3888d71408,EXACT_ENGINEER_CHOICE,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001899,CFG731_63eca10a00ae1f5d,CFG731_63eca10a00ae1f5d,EXACT_ENGINEER_CHOICE,11,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001904,CFG731_60f3aae8ede70fe0,CFG731_1cfadf20495f86bf,MANDATORY_AND_PREFERRED_EQUIVALENT,14,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001921,CFG731_996314000fcfec4b,CFG731_98bb5036a27a91a8,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001927,CFG731_162b59c5f8cf5a72,CFG731_162b59c5f8cf5a72,EXACT_ENGINEER_CHOICE,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001931,CFG731_076cad91966d4c34,CFG731_c32627af59ba1526,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001934,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,EXACT_ENGINEER_CHOICE,13,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001948,CFG731_36c553adc9f5ebf3,CFG731_e1c54b5b080fabb2,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001950,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,EXACT_ENGINEER_CHOICE,14,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001956,CFG731_2be17a56b0589fd1,CFG731_c6a3ff6155563d17,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001959,CFG731_f87794e7a98d0b11,CFG731_04e7216b1ba7f935,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001961,CFG731_40b6e1db6c80bcc1,CFG731_40b6e1db6c80bcc1,EXACT_ENGINEER_CHOICE,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001973,CFG731_608c0251ef380592,CFG731_d52ffc95af0989a6,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001985,CFG731_e08dfad4737be3d9,CFG731_a5e5e12c08e4e838,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001996,CFG731_e0009be417f51ccd,CFG731_0e0f01b5586b92da,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-001998,CFG731_7f5bfa7b21e81359,CFG731_5be9d749d8317fd3,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002005,CFG731_e80085d86d0bbfa9,CFG731_187ec74b5c4854aa,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002024,CFG731_bbcb665ced67f8c3,CFG731_7b5b740c75176e02,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002026,CFG731_1147f9711c4bff84,CFG731_1434e7eedafa69d1,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002031,CFG731_4ca309199387f8d5,CFG731_4ca309199387f8d5,EXACT_ENGINEER_CHOICE,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002032,CFG731_16b53411ff7f6c9b,CFG731_4af82641f975d9aa,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002039,CFG731_adb08ca5dce20691,CFG731_adb08ca5dce20691,EXACT_ENGINEER_CHOICE,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002041,CFG731_8b18ac1c34209d63,CFG731_cd71ec2726e971ef,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002045,CFG731_bbcb665ced67f8c3,CFG731_deb6c547366eb132,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002055,CFG731_d124ccffa669c3a2,CFG731_d124ccffa669c3a2,EXACT_ENGINEER_CHOICE,13,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002067,CFG731_4aa7d46b9cfa7d7b,CFG731_077cd264a0313a47,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002069,CFG731_3dd4cfcf6ee98460,CFG731_3dd4cfcf6ee98460,EXACT_ENGINEER_CHOICE,13,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002070,CFG731_a3b03637ed22317c,CFG731_0c11243388e65244,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002079,CFG731_32a4bb12438a37ab,CFG731_85891d97ce4083b3,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002086,CFG731_a6d4830ed3aa2681,CFG731_3e782f59368b40db,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002094,CFG731_abcee67081353f16,CFG731_83b7e9be7ecdb93b,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002095,CFG731_abcee67081353f16,CFG731_0ed9dfc7367bb0a0,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002101,CFG731_32a4bb12438a37ab,CFG731_4eb63c13498ac15e,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002107,CFG731_1147f9711c4bff84,CFG731_1434e7eedafa69d1,MANDATORY_AND_PREFERRED_EQUIVALENT,6,0,7,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002110,CFG731_241d60e6ef5278be,CFG731_92fbdd06b7923fc1,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,6,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002111,CFG731_715a3d3226cbaffd,CFG731_9c6b16fef6d02aaf,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002113,CFG731_e08dfad4737be3d9,CFG731_e08dfad4737be3d9,EXACT_ENGINEER_CHOICE,14,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002117,CFG731_32b4b1ec4513af66,CFG731_d99c5302ecc2907e,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002125,CFG731_03ef652e52353f2f,CFG731_03ef652e52353f2f,EXACT_ENGINEER_CHOICE,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002137,CFG731_a56f1437a0b4ca31,CFG731_a56f1437a0b4ca31,EXACT_ENGINEER_CHOICE,12,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002138,CFG731_63eca10a00ae1f5d,CFG731_c759934398f2381a,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002144,CFG731_f97e51d1da57d99f,CFG731_fd10dd35c97df399,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002145,CFG731_e08dfad4737be3d9,CFG731_a5e5e12c08e4e838,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002151,CFG731_8b18ac1c34209d63,CFG731_d44e54f35ee15977,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002156,CFG731_608c0251ef380592,CFG731_3fcc8154cde02384,MANDATORY_AND_PREFERRED_EQUIVALENT,7,0,7,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002158,CFG731_e08dfad4737be3d9,CFG731_3352d611bcf09d74,MANDATORY_AND_PREFERRED_EQUIVALENT,14,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002169,CFG731_ad0a2fd7350b6cca,CFG731_ad0a2fd7350b6cca,EXACT_ENGINEER_CHOICE,14,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002179,CFG731_bcec8ceac2dbcc79,CFG731_563ef0dc6253e3f7,MANDATORY_AND_PREFERRED_EQUIVALENT,7,0,7,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002194,CFG731_b86bbf24b1c3a419,CFG731_0029021d98da4557,MANDATORY_AND_PREFERRED_EQUIVALENT,13,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002197,CFG731_7203705eed387b0a,CFG731_7994662aa688a3b5,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002207,CFG731_8f470181ad32eeae,CFG731_bf623a3fc4d39d84,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002221,CFG731_36c553adc9f5ebf3,CFG731_da5f98932a1c6afd,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002223,CFG731_4189e4dbecbffadb,CFG731_4189e4dbecbffadb,EXACT_ENGINEER_CHOICE,10,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002231,CFG731_5bfe9492c76587ec,CFG731_5bfe9492c76587ec,EXACT_ENGINEER_CHOICE,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002242,CFG731_c39096767a7ae083,CFG731_950a2c81247480fc,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002244,CFG731_608c0251ef380592,CFG731_e41b982d6fc688b8,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002250,CFG731_d2a75fda6f761c1b,CFG731_d2a75fda6f761c1b,EXACT_ENGINEER_CHOICE,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002263,CFG731_ddd1ce28a3456ff6,CFG731_cf0392d0aaac28b1,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002264,CFG731_3b2a32abbf148ca1,CFG731_f4e451f0b68379ff,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002277,CFG731_b4987f1c95e91d0d,CFG731_140a9819128d92da,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002280,CFG731_e08dfad4737be3d9,CFG731_8bd839e0c8855562,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002282,CFG731_608c0251ef380592,CFG731_7157b3d45716ad8f,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002287,CFG731_8281908b452128f3,CFG731_d2034bb5aa313dac,MANDATORY_AND_PREFERRED_EQUIVALENT,8,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002289,CFG731_219ac3d01befd6d1,CFG731_398f0644f18e0acf,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002291,CFG731_b4987f1c95e91d0d,CFG731_80409e6aafce9221,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002295,CFG731_3b2a32abbf148ca1,CFG731_48332037deb06db4,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002304,CFG731_7308ee8503151ef3,CFG731_27caf5a2443603ad,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002307,CFG731_11c93eca01984a14,CFG731_11c93eca01984a14,EXACT_ENGINEER_CHOICE,12,0,1,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002309,CFG731_5dd42015f6f61801,CFG731_5c624ef6fa2b6510,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002318,CFG731_e0009be417f51ccd,CFG731_b3d0283738532d82,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002320,CFG731_076cad91966d4c34,CFG731_36e9436664c2e1e3,MANDATORY_AND_PREFERRED_EQUIVALENT,12,0,3,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002330,CFG731_b86bbf24b1c3a419,CFG731_2db6c530f35d47b9,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002338,CFG731_4aa7d46b9cfa7d7b,CFG731_b36f487da5008df2,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,5,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002342,CFG731_8281908b452128f3,CFG731_8281908b452128f3,EXACT_ENGINEER_CHOICE,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002351,CFG731_8c50542218db5cb0,CFG731_b3506a753aafcfa3,MANDATORY_AND_PREFERRED_EQUIVALENT,11,0,2,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002360,CFG731_bbffb73f3dff6787,CFG731_aa4779c40e6c2de0,MANDATORY_AND_PREFERRED_EQUIVALENT,9,0,4,0
PROVENANCE_AWARE,LOGISTIC_REGRESSION,RFQ731-002362,CFG731_e0009be417f51ccd,CFG731_5be384035f37d372,MANDATORY_AND_PREFERRED_EQUIVALENT,10,0,3,0
