rfq_id,target_package,preferred_configuration_id,rejected_configuration_id,preferred_rank,rejected_rank,preferred_score,rejected_score,score_margin,preferred_unmentioned_features,rejected_unmentioned_features,preferred_nearest_real_distance,rejected_nearest_real_distance,preferred_num_changed_characteristics,rejected_num_changed_characteristics,preferred_record_type,rejected_record_type,label,ml_split,preference_label_provenance,preference_generation_method
RFQ731-002573,X731,CFG731_3bcde7f8df32303c,CFG731_f92bde4646675f5d,2,3,0.8654138394585865,0.3794897398516873,0.4859240996068992,4,4,0,1,0,2,OBSERVED,DERIVED,1,VALIDATION,SYNTHETIC,synthetic_engineer_v1
RFQ731-002575,F731TE,CFG731_0c3b33750ffab3ac,CFG731_7113759c5b95914d,1,2,0.7879703664280301,0.3030962091101982,0.4848741573178319,8,8,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002577,X731,CFG731_32a4bb12438a37ab,CFG731_e049618b920d59b6,1,2,0.936843014001158,0.3673572491445108,0.569485764856647,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002577,X731,CFG731_32a4bb12438a37ab,CFG731_ddbc59cfdb50b468,1,3,0.936843014001158,0.2397842815787461,0.6970587324224118,4,4,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002577,X731,CFG731_e049618b920d59b6,CFG731_ddbc59cfdb50b468,2,3,0.3673572491445108,0.2397842815787461,0.1275729675657647,4,4,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002580,X731,CFG731_1cbb464ec15ba84f,CFG731_bd2172ffd6b9273a,1,2,0.3611264840067121,0.3581857092221238,0.0029407747845882,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002580,X731,CFG731_1cbb464ec15ba84f,CFG731_0836695982aaa38c,1,3,0.3611264840067121,0.3581856566381238,0.0029408273685883,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002580,X731,CFG731_1cbb464ec15ba84f,CFG731_6204dd6ea742eb13,1,4,0.3611264840067121,0.2335535373889473,0.1275729466177647,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002580,X731,CFG731_bd2172ffd6b9273a,CFG731_0836695982aaa38c,2,3,0.3581857092221238,0.3581856566381238,5.258400004315433e-08,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002580,X731,CFG731_bd2172ffd6b9273a,CFG731_6204dd6ea742eb13,2,4,0.3581857092221238,0.2335535373889473,0.1246321718331764,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002580,X731,CFG731_0836695982aaa38c,CFG731_6204dd6ea742eb13,3,4,0.3581856566381238,0.2335535373889473,0.1246321192491764,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002581,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_1138f8ea5fc95654,1,2,0.8496245747503759,0.8353389738466616,0.0142856009037143,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002581,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_68d95a26943b3650,1,3,0.8496245747503759,0.4870461831037709,0.362578391646605,5,5,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002581,G731ST-LT,CFG731_32b4b1ec4513af66,CFG731_fbf2539ea471ea5b,1,4,0.8496245747503759,0.3592882799975944,0.4903362947527814,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002581,G731ST-LT,CFG731_1138f8ea5fc95654,CFG731_68d95a26943b3650,2,3,0.8353389738466616,0.4870461831037709,0.3482927907428906,5,5,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002581,G731ST-LT,CFG731_1138f8ea5fc95654,CFG731_fbf2539ea471ea5b,2,4,0.8353389738466616,0.3592882799975944,0.4760506938490671,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002581,G731ST-LT,CFG731_68d95a26943b3650,CFG731_fbf2539ea471ea5b,3,4,0.4870461831037709,0.3592882799975944,0.1277579031061764,5,5,1,1,1,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002582,X731,CFG731_5e61ce3b60d15e11,CFG731_de6efef3a5b620bb,1,2,0.936842475279158,0.8939856747380152,0.0428568005411427,4,4,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002582,X731,CFG731_5e61ce3b60d15e11,CFG731_c11c5ee5deff9a1e,1,3,0.936842475279158,0.5011807223192756,0.4356617529598823,4,4,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002582,X731,CFG731_5e61ce3b60d15e11,CFG731_8216171cc39f78aa,1,4,0.936842475279158,0.4335342088357461,0.5033082664434118,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002582,X731,CFG731_de6efef3a5b620bb,CFG731_c11c5ee5deff9a1e,2,3,0.8939856747380152,0.5011807223192756,0.3928049524187396,4,4,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002582,X731,CFG731_de6efef3a5b620bb,CFG731_8216171cc39f78aa,2,4,0.8939856747380152,0.4335342088357461,0.460451465902269,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002582,X731,CFG731_c11c5ee5deff9a1e,CFG731_8216171cc39f78aa,3,4,0.5011807223192756,0.4335342088357461,0.0676465134835294,4,4,1,1,1,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002583,X731,CFG731_d9234c84a58b99ae,CFG731_9676c8784fca6c61,1,2,0.4831852778821239,0.2379645839788297,0.2452206939032941,5,5,1,2,1,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_c3a136a8630f644d,1,2,0.8496248185083759,0.849624139144376,6.793639999447265e-07,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_a012df089e5e5862,1,3,0.8496248185083759,0.8353389385666616,0.0142858799417142,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_e489ae1a5426e276,1,4,0.8496248185083759,0.8353384892016616,0.0142863293067142,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_d71a39e1fcf17083,1,5,0.8496248185083759,0.3620459339197709,0.487578884588605,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a56f1437a0b4ca31,CFG731_1a1206cc52132df1,1,6,0.8496248185083759,0.3605752962694767,0.4890495222388991,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_a012df089e5e5862,2,3,0.849624139144376,0.8353389385666616,0.0142852005777143,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_e489ae1a5426e276,2,4,0.849624139144376,0.8353384892016616,0.0142856499427143,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_d71a39e1fcf17083,2,5,0.849624139144376,0.3620459339197709,0.487578205224605,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_c3a136a8630f644d,CFG731_1a1206cc52132df1,2,6,0.849624139144376,0.3605752962694767,0.4890488428748992,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a012df089e5e5862,CFG731_e489ae1a5426e276,3,4,0.8353389385666616,0.8353384892016616,4.493649999881555e-07,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a012df089e5e5862,CFG731_d71a39e1fcf17083,3,5,0.8353389385666616,0.3620459339197709,0.4732930046468907,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_a012df089e5e5862,CFG731_1a1206cc52132df1,3,6,0.8353389385666616,0.3605752962694767,0.4747636422971849,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_d71a39e1fcf17083,4,5,0.8353384892016616,0.3620459339197709,0.4732925552818907,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_e489ae1a5426e276,CFG731_1a1206cc52132df1,4,6,0.8353384892016616,0.3605752962694767,0.4747631929321849,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002586,G731ST-HT,CFG731_d71a39e1fcf17083,CFG731_1a1206cc52132df1,5,6,0.3620459339197709,0.3605752962694767,0.0014706376502941,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002587,X731,CFG731_5e61ce3b60d15e11,CFG731_de6efef3a5b620bb,1,2,0.936842331662158,0.8939854590980151,0.0428568725641428,4,4,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002587,X731,CFG731_5e61ce3b60d15e11,CFG731_23aa00a5306a83b2,1,3,0.936842331662158,0.8511285258278721,0.0857138058342857,4,4,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002587,X731,CFG731_5e61ce3b60d15e11,CFG731_5ffc2d74e4a3fb5a,1,4,0.936842331662158,0.4335335651827461,0.5033087664794118,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002587,X731,CFG731_de6efef3a5b620bb,CFG731_23aa00a5306a83b2,2,3,0.8939854590980151,0.8511285258278721,0.0428569332701429,4,4,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002587,X731,CFG731_de6efef3a5b620bb,CFG731_5ffc2d74e4a3fb5a,2,4,0.8939854590980151,0.4335335651827461,0.460451893915269,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002587,X731,CFG731_23aa00a5306a83b2,CFG731_5ffc2d74e4a3fb5a,3,4,0.8511285258278721,0.4335335651827461,0.417594960645126,4,4,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002588,F731PW,CFG731_f9fd6a4462ec051a,CFG731_10e74d757a2fa2a6,1,2,0.8022563375967444,0.3025449498919629,0.4997113877047815,8,8,0,1,0,2,OBSERVED,DERIVED,1,VALIDATION,SYNTHETIC,synthetic_engineer_v1
RFQ731-002589,G731CA,CFG731_c7ca2f069d01e42d,CFG731_afa90db347a19822,1,2,0.8037599260652406,0.3188855614964087,0.4848743645688319,7,7,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_b4987f1c95e91d0d,CFG731_da02526d254e2e35,1,2,0.9210535634939472,0.9210534152539472,1.4823999994195702e-07,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_b4987f1c95e91d0d,CFG731_440f9c9b032b7d0a,1,3,0.9210535634939472,0.4177444354635355,0.5033091280304117,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_b4987f1c95e91d0d,CFG731_b661f405414c476e,1,4,0.9210535634939472,0.4177441278995356,0.5033094355944117,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_b4987f1c95e91d0d,CFG731_241261e6f2e0673c,1,5,0.9210535634939472,0.2287739209572415,0.6922796425367058,5,5,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_da02526d254e2e35,CFG731_440f9c9b032b7d0a,2,3,0.9210534152539472,0.4177444354635355,0.5033089797904118,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_da02526d254e2e35,CFG731_b661f405414c476e,2,4,0.9210534152539472,0.4177441278995356,0.5033092873544118,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_da02526d254e2e35,CFG731_241261e6f2e0673c,2,5,0.9210534152539472,0.2287739209572415,0.6922794942967059,5,5,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_440f9c9b032b7d0a,CFG731_b661f405414c476e,3,4,0.4177444354635355,0.4177441278995356,3.075639999905455e-07,5,5,1,1,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_440f9c9b032b7d0a,CFG731_241261e6f2e0673c,3,5,0.4177444354635355,0.2287739209572415,0.188970514506294,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002590,X731,CFG731_b661f405414c476e,CFG731_241261e6f2e0673c,4,5,0.4177441278995356,0.2287739209572415,0.188970206942294,5,5,1,2,2,2,DERIVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002591,X731,CFG731_f7f0034a8b15f329,CFG731_d9b1e2bb70a9a96b,1,2,0.8338352901131655,0.8195497626894511,0.0142855274237143,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002592,X731,CFG731_5e61ce3b60d15e11,CFG731_04a704e692f8fd05,1,2,0.936842925735158,0.8654142195105865,0.0714287062245714,4,4,0,0,0,0,OBSERVED,OBSERVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002592,X731,CFG731_5e61ce3b60d15e11,CFG731_8216171cc39f78aa,1,3,0.936842925735158,0.4335340589427461,0.5033088667924118,4,4,0,1,0,2,OBSERVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002592,X731,CFG731_5e61ce3b60d15e11,CFG731_5ffc2d74e4a3fb5a,1,4,0.936842925735158,0.4335333498137461,0.5033095759214118,4,4,0,1,0,2,OBSERVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002592,X731,CFG731_04a704e692f8fd05,CFG731_8216171cc39f78aa,2,3,0.8654142195105865,0.4335340589427461,0.4318801605678404,4,4,0,1,0,2,OBSERVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002592,X731,CFG731_04a704e692f8fd05,CFG731_5ffc2d74e4a3fb5a,2,4,0.8654142195105865,0.4335333498137461,0.4318808696968403,4,4,0,1,0,2,OBSERVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002592,X731,CFG731_8216171cc39f78aa,CFG731_5ffc2d74e4a3fb5a,3,4,0.4335340589427461,0.4335333498137461,7.09128999965003e-07,4,4,1,1,2,2,DERIVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002593,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_0e146b48e4ed8b98,1,2,0.9210534248869472,0.8781957015858045,0.0428577233011427,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002593,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_2c30adc3f721a104,1,3,0.9210534248869472,0.8353393049456616,0.0857141199412857,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002593,G731ST-LT,CFG731_7f5bfa7b21e81359,CFG731_2469d1b04bd775f6,1,4,0.9210534248869472,0.4177446154495356,0.5033088094374116,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002593,G731ST-LT,CFG731_0e146b48e4ed8b98,CFG731_2c30adc3f721a104,2,3,0.8781957015858045,0.8353393049456616,0.0428563966401429,5,5,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002593,G731ST-LT,CFG731_0e146b48e4ed8b98,CFG731_2469d1b04bd775f6,2,4,0.8781957015858045,0.4177446154495356,0.4604510861362689,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002593,G731ST-LT,CFG731_2c30adc3f721a104,CFG731_2469d1b04bd775f6,3,4,0.8353393049456616,0.4177446154495356,0.4175946894961259,5,5,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002594,X731,CFG731_8f470181ad32eeae,CFG731_88a813121973f952,1,2,0.8654139307525865,0.8511279651088722,0.0142859656437143,4,4,0,0,0,0,OBSERVED,OBSERVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002594,X731,CFG731_8f470181ad32eeae,CFG731_5ae746dac49a854b,1,3,0.8654139307525865,0.3684599258599814,0.4969540048926051,4,4,0,1,0,2,OBSERVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002594,X731,CFG731_88a813121973f952,CFG731_5ae746dac49a854b,2,3,0.8511279651088722,0.3684599258599814,0.4826680392488908,4,4,0,1,0,2,OBSERVED,DERIVED,1,TEST,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_d124ccffa669c3a2,1,2,0.9052639209797368,0.9052632076047368,7.133749999610473e-07,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_175641fe8d1c7f37,1,3,0.9052639209797368,0.862406874040594,0.0428570469391428,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_a57ffd88d58eb498,1,4,0.9052639209797368,0.862406830979594,0.0428570900001428,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_6e088ee30195b6c4,1,5,0.9052639209797368,0.4696021023318545,0.4356618186478823,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_bdfa7cd2dbcb13f7,1,6,0.9052639209797368,0.4696018983628545,0.4356620226168823,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_fa6ab94f1cf566b3,1,7,0.9052639209797368,0.4686831582027957,0.4365807627769411,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_ae2e4cfccaff4f50,1,8,0.9052639209797368,0.4019547465353251,0.5033091744444118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_4772bedc40328ae2,1,9,0.9052639209797368,0.401954358372325,0.5033095626074118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_50a4a25852666336,1,10,0.9052639209797368,0.3376168522932074,0.5676470686865294,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_7ea8c51038ca5bfd,1,11,0.9052639209797368,0.2186832510377956,0.6865806699419412,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_7882c72c21497015,CFG731_a54fd8962307be18,1,12,0.9052639209797368,0.2186829886447956,0.6865809323349412,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_175641fe8d1c7f37,2,3,0.9052632076047368,0.862406874040594,0.0428563335641428,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_a57ffd88d58eb498,2,4,0.9052632076047368,0.862406830979594,0.0428563766251428,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_6e088ee30195b6c4,2,5,0.9052632076047368,0.4696021023318545,0.4356611052728824,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_bdfa7cd2dbcb13f7,2,6,0.9052632076047368,0.4696018983628545,0.4356613092418823,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_fa6ab94f1cf566b3,2,7,0.9052632076047368,0.4686831582027957,0.4365800494019412,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_ae2e4cfccaff4f50,2,8,0.9052632076047368,0.4019547465353251,0.5033084610694118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_4772bedc40328ae2,2,9,0.9052632076047368,0.401954358372325,0.5033088492324118,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_50a4a25852666336,2,10,0.9052632076047368,0.3376168522932074,0.5676463553115294,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_7ea8c51038ca5bfd,2,11,0.9052632076047368,0.2186832510377956,0.6865799565669413,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_d124ccffa669c3a2,CFG731_a54fd8962307be18,2,12,0.9052632076047368,0.2186829886447956,0.6865802189599413,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_a57ffd88d58eb498,3,4,0.862406874040594,0.862406830979594,4.3060999987964976e-08,6,6,0,0,0,0,OBSERVED,OBSERVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_6e088ee30195b6c4,3,5,0.862406874040594,0.4696021023318545,0.3928047717087395,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_bdfa7cd2dbcb13f7,3,6,0.862406874040594,0.4696018983628545,0.3928049756777395,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_fa6ab94f1cf566b3,3,7,0.862406874040594,0.4686831582027957,0.3937237158377983,6,6,0,1,0,1,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_ae2e4cfccaff4f50,3,8,0.862406874040594,0.4019547465353251,0.4604521275052689,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_4772bedc40328ae2,3,9,0.862406874040594,0.401954358372325,0.4604525156682689,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_50a4a25852666336,3,10,0.862406874040594,0.3376168522932074,0.5247900217473866,6,6,0,1,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_7ea8c51038ca5bfd,3,11,0.862406874040594,0.2186832510377956,0.6437236230027984,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
RFQ731-002595,G731ST-LT,CFG731_175641fe8d1c7f37,CFG731_a54fd8962307be18,3,12,0.862406874040594,0.2186829886447956,0.6437238853957984,6,6,0,2,0,2,OBSERVED,DERIVED,1,TRAIN,SYNTHETIC,synthetic_engineer_v1
